accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.839216105800637,1.9891387845896205,16.0,2.770003782105879,-3.310588990441147,,,3.310588990441147,0.0,0.0,range_beacon,0.0,16.0
1.0,55.0,1.0,1.1981060306554459,16.0,0.7079951714341951,-1.0081157551426827,,,1.0081157551426827,0.0,0.0,range_beacon,0.0,16.0
1.0,55.0,1.0,0.8429419070995593,16.3333333333,1.0039431527153158,0.844602196351218,,,0.844602196351218,0.0,0.0,barometer_altitude,0.0,16.3333333333
1.0,55.0,1.0,0.8390731680385248,16.6666666667,0.048983361663423576,-0.18570522654839294,,,0.18570522654839294,0.0,0.0,barometer_altitude,0.0,16.6666666667
1.0,55.0,1.0210063741528923,3.5514192172636476,17.0,4.631352167414106,-4.410747536340494,-0.006186564055605359,2.9132483395051167,5.285995458807913,0.0,0.0,gps_range_bearing_altitude,0.0,17.0
1.0,55.0,1.0,0.8341330053528547,17.0,0.3867318627738335,-0.5187287074967912,,,0.5187287074967912,0.0,0.0,barometer_altitude,0.0,17.0
1.0,55.0,1.0,1.2776505358685115,17.0,0.5157322650953743,-0.9175383654930727,,,0.9175383654930727,0.0,0.0,range_beacon,0.0,17.0
1.0,55.0,1.0,1.2511490935625933,17.0,0.8727030678690956,1.16880568939834,,,1.16880568939834,0.0,0.0,range_beacon,0.0,17.0
1.0,55.0,1.0,1.1748164673975956,17.0,0.22295054381311336,0.5547205991597366,,,0.5547205991597366,0.0,0.0,range_beacon,0.0,17.0
1.0,55.0,1.6838320582316209,1.3132996788019549,17.3333333333,2.9959696419444706,-2.2731732786126884,,,2.2731732786126884,0.0,0.0,barometer_altitude,0.0,17.3333333333
1.0,55.0,1.0,0.8409298492563452,17.6666666667,0.009147076690785372,0.08042682573551474,,,0.08042682573551474,0.0,0.0,barometer_altitude,0.0,17.6666666667
1.0,55.0,1.0,3.4836215410862783,18.0,0.6798033270941222,1.1015376162244195,-0.005930374613434708,-0.8370917056370075,1.3835255013720225,0.0,0.0,gps_range_bearing_altitude,0.0,18.0
1.0,55.0,1.0948024934687077,0.8996272960468308,18.0,2.6990681133708936,-1.4779833661827553,,,1.4779833661827553,0.0,0.0,barometer_altitude,0.0,18.0
1.0,55.0,1.5187907484535874,1.6572698351849335,18.0,2.7211622972731977,-2.7338233472164575,,,2.7338233472164575,0.0,0.0,range_beacon,0.0,18.0
1.0,55.0,1.0,1.2166778824452955,18.0,0.4727240114703392,0.8365260012193971,,,0.8365260012193971,0.0,0.0,range_beacon,0.0,18.0
1.0,55.0,1.0,1.1730671645865525,18.0,2.052229870982699,-1.680489800448612,,,1.680489800448612,0.0,0.0,range_beacon,0.0,18.0
1.0,55.0,1.0,0.8352777041610221,18.3333333333,1.366937940803923,0.9765742933673494,,,0.9765742933673494,0.0,0.0,barometer_altitude,0.0,18.3333333333
1.0,55.0,1.175364470416919,0.9528230215936657,18.6666666667,2.773244563934375,1.5867420350628407,,,1.5867420350628407,0.0,0.0,barometer_altitude,0.0,18.6666666667
1.0,55.0,1.0,3.477950844333086,19.0,3.948905148602781,-3.8912515709777153,0.010622013182115086,1.0153866585150553,4.02156209477001,0.0,0.0,gps_range_bearing_altitude,0.0,19.0
