accepted,adaptive_measurement_scale,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,1.6147392714504127,55.0,1.0374177737090693,19.3333333333,1.7346011668713155,-1.366323384901463,,,1.366323384901463,0.0,0.0,barometer_altitude,0.0,19.3333333333
1.0,1.6147392714504127,55.0,1.0372525772368442,19.6666666667,5.002229482786905,2.3198843138491867,,,2.3198843138491867,0.0,0.0,barometer_altitude,0.0,19.6666666667
1.0,1.6147392714504127,55.0,4.386701034993994,20.0,2.8617010901735895,-2.3327164068897446,0.010709685010510395,3.6068760182155017,4.295490093470562,0.0,0.0,gps_range_bearing_altitude,0.0,20.0
1.0,1.6147392714504127,55.0,1.0356268353906424,20.0,0.145414883642758,-0.39491872434903996,,,0.39491872434903996,0.0,0.0,barometer_altitude,0.0,20.0
1.0,1.6147392714504127,55.0,1.437182859649967,20.0,0.046659664195160315,-0.3104436875341321,,,0.3104436875341321,0.0,0.0,range_beacon,0.0,20.0
1.0,1.6147392714504127,55.0,1.4548871395304086,20.0,1.1759771291029286,1.577715683399532,,,1.577715683399532,0.0,0.0,range_beacon,0.0,20.0
1.0,1.6147392714504127,55.0,1.4355203877210532,20.0,0.04513413466406077,0.3049733743822287,,,0.3049733743822287,0.0,0.0,range_beacon,0.0,20.0
1.0,1.6147392714504127,55.0,1.035619743238264,20.3333333333,0.042513942596529956,-0.21353349686805245,,,0.21353349686805245,0.0,0.0,barometer_altitude,0.0,20.3333333333
1.0,1.6147392714504127,55.0,1.0355665863146624,20.6666666667,2.333043831185996,-1.5817559544310313,,,1.5817559544310313,0.0,0.0,barometer_altitude,0.0,20.6666666667
0.0,1.7439184131664458,55.0,4.382174956068653,21.0,165.41662836779267,23.902568019398643,-0.10187281763835987,10.905325077246303,26.27297567907696,0.0,1.0,gps_range_bearing_altitude,0.0,21.0
1.0,1.8834318862197617,55.0,1.0699804804934587,21.0,0.136473752813309,0.39527597814854687,,,0.39527597814854687,0.0,0.0,barometer_altitude,0.0,21.0
1.0,2.0341064371173427,55.0,1.5234250175394628,21.0,6.772856760702436e-05,0.012537386911276371,,,0.012537386911276371,0.0,0.0,range_beacon,0.0,21.0
1.0,2.1968349520867303,55.0,1.5972667690002562,21.0,0.08363944760465883,0.4619373028037046,,,0.4619373028037046,0.0,0.0,range_beacon,0.0,21.0
1.0,2.372581748253669,55.0,1.6294991100934024,21.0,2.1216972771114966,-2.3735360764192137,,,2.3735360764192137,0.0,0.0,range_beacon,0.0,21.0
1.0,2.562388288113963,55.0,1.2247683615868548,21.3333333333,0.6301337289482385,-0.9722329201533313,,,0.9722329201533313,0.0,0.0,barometer_altitude,0.0,21.3333333333
1.0,2.76737935116308,55.0,1.2706909360526737,21.6666666667,0.033146128851151396,0.23134298727329394,,,0.23134298727329394,0.0,0.0,barometer_altitude,0.0,21.6666666667
1.0,2.988769699256127,55.0,5.702203846047567,22.0,0.22130924382747091,0.3433168457755187,0.005060689118344008,-0.988905744643759,1.04681738567767,0.0,0.0,gps_range_bearing_altitude,0.0,22.0
1.0,3.227871275196617,55.0,1.3641878564813632,22.0,0.4807606746040578,0.9458856726053,,,0.9458856726053,0.0,0.0,barometer_altitude,0.0,22.0
1.0,3.4861009772123466,55.0,1.9151877064467056,22.0,0.22365642559690854,0.905736845531635,,,0.905736845531635,0.0,0.0,range_beacon,0.0,22.0
1.0,3.7649890553893344,55.0,2.0085159792926475,22.0,1.2677855439646744,2.2615083152265925,,,2.2615083152265925,0.0,0.0,range_beacon,0.0,22.0
1.0,4.0661881798204815,55.0,2.0626451167573694,22.0,0.41150978037074204,-1.3231667951553163,,,1.3231667951553163,0.0,0.0,range_beacon,0.0,22.0
1.0,4.0661881798204815,55.0,1.5741334466130894,22.3333333333,0.7304148728207005,-1.3453223295560832,,,1.3453223295560832,0.0,0.0,barometer_altitude,0.0,22.3333333333
1.0,4.0661881798204815,55.0,1.579049976007237,22.6666666667,0.013012548312526316,-0.18012626875389515,,,0.18012626875389515,0.0,0.0,barometer_altitude,0.0,22.6666666667
