altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.12209267278514735,-0.3438781134420959,-0.17366810260441562,0.03496018522843039,-0.02983616904300946,0.01304694829818271,,0.0013284611755117644,0.007187237925202059,-0.009724559711872492,0.0,0.0,inertial,,14.4,imu,14.4,1.0,,,,,,
131.35638684019295,,,,,,,0.01837310070485177,,,,0.0,0.0,altitude,,14.4,barometer,14.4,1.0,,,,,,
,0.16271024582752205,-0.32236860827540825,-0.2702725952324834,0.0349255150278873,-0.02975868506881433,0.013173971527650449,,0.0011537922875099905,0.0005200925084416712,-0.014281787574906361,0.0,0.0,inertial,,14.45,imu,14.45,1.0,,,,,,
,0.13147074694618877,-0.32553125347282685,-0.23257188772833912,0.03490059027614634,-0.03009462812460069,0.013561417382386972,,0.002178372906779771,0.00237830511386157,-0.009541232178976306,0.0,0.0,inertial,,14.5,imu,14.5,1.0,,,,,,
,0.15486521597142186,-0.362327363084602,-0.21495485660824254,0.03491570109517524,-0.03008058140675221,0.013565172541627661,,0.0007176397952284863,0.0009105756116840509,-0.010519036838624188,0.0,0.0,inertial,,14.55,imu,14.55,1.0,,,,,,
,0.0902905530429196,-0.3429288661390829,-0.248118747597614,0.035013112929869146,-0.03010852953407403,0.013579482874789441,,0.0012972688218595993,-0.0002761370495415473,-0.01054902755099671,0.0,0.0,inertial,,14.6,imu,14.6,1.0,,,,,,
129.42991609176528,,,,,,,0.020405272252529912,,,,0.0,0.0,altitude,,14.6,barometer,14.6,1.0,,,,,,
,0.020354821746812093,-0.35586012883202367,-0.17434772879074162,0.03519523234196512,-0.030083524943590477,0.01364631247058823,,0.0005961530206918434,-0.0009296291937742706,-0.01129841483557979,0.0,0.0,inertial,,14.65,imu,14.65,1.0,,,,,,
,0.09299194971480142,-0.2643339518648621,-0.3099889736158967,0.035052434362769905,-0.030269988872769403,0.013639046535261276,,-0.00033637216890584166,-0.0027592322101091067,-0.011415028444065433,0.0,0.0,inertial,,14.7,imu,14.7,1.0,,,,,,
,0.0705479354060209,-0.22163236275356232,-0.13893929787224968,0.034976427735178776,-0.029917333936357097,0.013930665511995545,,0.001121137568405889,-0.00015771725521052685,-0.011769084713517322,0.0,0.0,inertial,,14.75,imu,14.75,1.0,,,,,,
,0.023476824680498436,-0.3694422195155419,-0.17938890519219633,0.0348416228026474,-0.02981774377367158,0.013745398722998252,,0.004887547665083765,-0.004035423973612886,-0.010385464237399854,0.0,0.0,inertial,,14.8,imu,14.8,1.0,,,,,,
131.87789925284034,,,,,,,0.02202089223952501,,,,0.0,0.0,altitude,,14.8,barometer,14.8,1.0,,,,,,
,0.11309756785812879,-0.29758544503918494,-0.21540247965526857,0.03474150882393362,-0.02974325010710957,0.013680309063598331,,0.00037240206150719054,0.0026015181581247114,-0.011659839177302943,0.0,0.0,inertial,,14.85,imu,14.85,1.0,,,,,,
,0.11179203125503669,-0.38129113556625327,-0.20937965054603577,0.035022390010504854,-0.029717754242029156,0.013738589294188523,,-0.00184755681017743,-0.0032081991511833945,-0.00955250912566844,0.0,0.0,inertial,,14.9,imu,14.9,1.0,,,,,,
,0.090907570504631,-0.3561315247996091,-0.21155985379077966,0.03508252272343772,-0.029711839582323485,0.013689480934556268,,-0.00024304751723972366,-0.0005691507931771814,-0.011706424479537132,0.0,0.0,inertial,,14.95,imu,14.95,1.0,,,,,,
,0.10512429777081699,-0.22779494240721063,-0.21799803266125092,0.035133685290989314,-0.0296620046305029,0.013958372223537137,,-0.002502770761137805,0.0012837765189262073,-0.012082090911219345,0.0,0.0,inertial,,15.0,imu,15.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,15.0,gps,15.0,1.0,23.493950995677057,2.556720273860329,0.2959483119120854,315.6381765958984,44.82359478960648,130.44182349075663
129.64291889955132,,,,,,,0.02440133147492502,,,,0.0,0.0,altitude,,15.0,barometer,15.0,1.0,,,,,,
,0.010957035270952244,-0.2749524113310827,-0.17492249080941236,0.03512006366567391,-0.029819890097433806,0.014142547662455904,,-0.003194254853889134,0.00025093156808139044,-0.014186296466275058,0.0,0.0,inertial,,15.05,imu,15.05,1.0,,,,,,
,0.07995633799800504,-0.24547792914879024,-0.3072576116819358,0.03547580045262871,-0.029695811182960826,0.014255054531684134,,0.0014893035468002101,-0.0013863491088463597,-0.011365808748609207,0.0,0.0,inertial,,15.1,imu,15.1,1.0,,,,,,
