accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.7601568514314677,24.0,0.5563343962716941,-0.5669844786061162,,,0.5669844786061162,0.0,0.0,barometer_altitude,0.0,24.0
1.0,55.0,7.62122738940234,4.574511617150073,24.125,3.2374858611942057,8.230925580554526,,,8.230925580554526,0.0,1.0,radar_altimeter,0.02499999999999858,24.15
1.0,55.0,1.0,0.3313439520003234,24.2,1.2430702091312944,-0.11594698153134608,-0.06214764994355204,0.16739766710246284,0.21290376199373173,0.0,0.0,doppler_velocity,0.05000000000000071,24.25
1.0,55.0,7.535053839091683,4.522855975580617,24.25,3.2373877096735146,8.137858146219017,,,8.137858146219017,0.0,1.0,radar_altimeter,0.0,24.25
1.0,55.0,1.0,0.614342461004018,24.375,0.04961834960778872,-0.13684586860237857,,,0.13684586860237857,0.0,0.0,radar_altimeter,-0.02499999999999858,24.35
1.0,55.0,1.0,0.33094923535504334,24.4,1.712861654313096,0.037113144433797984,0.16181190692964975,0.18656018108762035,0.2497302141940764,0.0,0.0,doppler_velocity,0.05000000000000071,24.45
1.0,55.0,1.7078322749780475,1.2876252426956374,24.5,3.2061143378392996,2.305573571220364,,,2.305573571220364,0.0,0.0,barometer_altitude,0.0,24.5
1.0,55.0,1.0,0.3307058370758261,24.6,2.1017561948793637,0.06707784124063032,-0.004712715700639913,0.2676453002718011,0.275963137452017,0.0,0.0,doppler_velocity,0.04999999999999716,24.65
1.0,55.0,1.0,0.6147223967685341,24.625,0.3302062773119519,0.3532414826966601,,,0.3532414826966601,0.0,0.0,radar_altimeter,0.02499999999999858,24.65
1.0,55.0,1.0,0.6147895071457397,24.75,0.00030712899327529545,-0.01077424519331771,,,0.01077424519331771,0.0,0.0,radar_altimeter,0.0,24.75
1.0,55.0,1.0,0.3303433704483063,24.8,1.6534577531343184,-0.006338506352195239,0.17619973032785397,-0.17015836155140562,0.24503140540805,0.0,0.0,doppler_velocity,0.05000000000000071,24.85
1.0,55.0,1.0,0.614685822323661,24.875,0.3071713985911263,-0.34067760373247324,,,0.34067760373247324,0.0,0.0,radar_altimeter,0.02499999999999858,24.9
