altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.3014101638728078,-0.20184745615267854,-0.1561600434927523,0.03573031338514379,-0.026993418940090778,0.018178079528560463,,0.001323106718371489,0.001040853858032189,-0.0069967447653021386,0.0,0.0,inertial,,12.8,imu,12.8,1.0,,,,,,
129.21853592384736,,,,,,,0.0025981617830381897,,,,0.0,0.0,altitude,,12.8,barometer,12.8,1.0,,,,,,
,0.34262776405358003,-0.2783362067468181,-0.1953576766084793,0.0358427264830675,-0.027024781947508344,0.018212698354983087,,0.0018393447574330238,-0.0004716183493799642,-0.007113965810140116,0.0,0.0,inertial,,12.85,imu,12.85,1.0,,,,,,
,0.16488126624340854,-0.22535136872954142,-0.23730407994607278,0.03581728985440955,-0.02698939902485734,0.01826674512465182,,-0.0021794389625070746,0.001726608848974259,-0.012275668385911232,0.0,0.0,inertial,,12.9,imu,12.9,1.0,,,,,,
,0.20401938060888894,-0.2166699427820284,-0.17117998499058854,0.03598894418348242,-0.027087720648886586,0.01824326391717517,,-0.0005868535282940366,0.00044059794369779844,-0.006222621674385573,0.0,0.0,inertial,,12.95,imu,12.95,1.0,,,,,,
,0.2667332450195691,-0.28447634608021855,-0.14621693218275214,0.03611055200462341,-0.027292147586002232,0.018205240391347747,,-0.0013720916805366943,0.0008116640704465635,-0.00999738751219919,0.0,0.0,inertial,,13.0,imu,13.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,13.0,gps,13.0,1.0,23.47450998497052,2.9798068859840376,0.83301324121275,266.3190020693427,39.33559077654766,129.16860111856022
128.80174038553196,,,,,,,0.0027647077985797444,,,,0.0,0.0,altitude,,13.0,barometer,13.0,1.0,,,,,,
,0.2260244173764287,-0.24058842978414977,-0.24117637464658775,0.0362960603373006,-0.02728563125119617,0.018407494477871905,,0.0001756294074163825,-0.005317705009818183,-0.008769055872207958,0.0,0.0,inertial,,13.05,imu,13.05,1.0,,,,,,
,0.3164817855874691,-0.1770291178169326,-0.14329006052501672,0.0361888080073669,-0.02708122218584862,0.018180179278004072,,-0.0021363095968642623,0.0033390209153770648,-0.008867538557563028,0.0,0.0,inertial,,13.1,imu,13.1,1.0,,,,,,
,0.150477570263777,-0.2443642611790193,-0.159983921439336,0.036029366045108584,-0.027009259897907353,0.01784479877258947,,-0.003691845079246373,0.001295813875970598,-0.0077089821819750735,0.0,0.0,inertial,,13.15,imu,13.15,1.0,,,,,,
,0.2802053422825932,-0.25929322836065866,-0.19135884429330016,0.036021581098722236,-0.026986309284138272,0.01788800240602461,,-0.0009458563608621931,0.0007699368610403677,-0.007361130671664545,0.0,0.0,inertial,,13.2,imu,13.2,1.0,,,,,,
130.0280236182808,,,,,,,-0.00010394448059423272,,,,0.0,0.0,altitude,,13.2,barometer,13.2,1.0,,,,,,
,0.28236079927098773,-0.2332654001227399,-0.21625275451903367,0.03606748965431245,-0.026745393207015827,0.01782870184919993,,-0.002146921555290778,0.0012049155218254214,-0.007899294349460828,0.0,0.0,inertial,,13.25,imu,13.25,1.0,,,,,,
,0.22333697056599594,-0.2761349176217321,-0.2895304477029287,0.03596832281300849,-0.02655458067223779,0.018039800109501625,,-0.002144088393512808,0.0019134415880018238,-0.014386743403821785,0.0,0.0,inertial,,13.3,imu,13.3,1.0,,,,,,
,0.2204389611089951,-0.2662383481955595,-0.21493067170419342,0.035959388307766106,-0.02653010553568249,0.017892908730614932,,-0.0010593731696012744,0.0036588026270084253,-0.012006074545817293,0.0,0.0,inertial,,13.35,imu,13.35,1.0,,,,,,
,0.2961508883039452,-0.2250174329675892,-0.1388026594483904,0.0359146137101648,-0.026516560650438073,0.017955889527574567,,-0.00047963005697518264,0.0003683432877395132,-0.0093152809255607,0.0,0.0,inertial,,13.4,imu,13.4,1.0,,,,,,
130.6265098792239,,,,,,,-0.0006314518389873294,,,,0.0,0.0,altitude,,13.4,barometer,13.4,1.0,,,,,,
,0.18332071059705699,-0.3049342857336737,-0.21730081636497317,0.03608093435346647,-0.026483829867375495,0.017885014345578754,,-0.002354272202475452,0.0010375833830302361,-0.009196032737760408,0.0,0.0,inertial,,13.45,imu,13.45,1.0,,,,,,
,0.190129584581728,-0.3390147330382531,-0.21265744288437882,0.03589358679682488,-0.02635274684481251,0.017949603511587496,,0.0026385528707407024,0.0006285628652145096,-0.006263522783087581,0.0,0.0,inertial,,13.5,imu,13.5,1.0,,,,,,
,0.1718633856446025,-0.26967859288481966,-0.17344441168109462,0.036048760366238886,-0.02632567907248441,0.01815536201997911,,-0.0003728895667823162,0.0005876675441898887,-0.011452086008119521,0.0,0.0,inertial,,13.55,imu,13.55,1.0,,,,,,
,0.22526360804225243,-0.23245436458507643,-0.14772899117763258,0.03589922937492337,-0.0262486358444019,0.018236212472793785,,0.004209952043686361,-0.002394670194146824,-0.004915764453944924,0.0,0.0,inertial,,13.6,imu,13.6,1.0,,,,,,
129.72186491603864,,,,,,,-0.003756453094591357,,,,0.0,0.0,altitude,,13.6,barometer,13.6,1.0,,,,,,
,0.19534591579193264,-0.2680227603775019,-0.19676833415970071,0.03581737922662379,-0.0261526598373204,0.018264352349825673,,0.006695320109574887,0.0020635837275568315,-0.009163521658873396,0.0,0.0,inertial,,13.65,imu,13.65,1.0,,,,,,
,0.1879447865462383,-0.2535865588052281,-0.21305010241469854,0.03607135416807041,-0.02621536758525049,0.018226764040615892,,-0.001619896156892637,0.0030201798853456306,-0.011478795070041419,0.0,0.0,inertial,,13.7,imu,13.7,1.0,,,,,,
,0.20292760747262578,-0.2005096096225078,-0.18105458178682637,0.03621166227565813,-0.026446049131175542,0.01813646351801692,,0.003084995013106026,-9.947042350648576e-05,-0.010616615351245317,0.0,0.0,inertial,,13.75,imu,13.75,1.0,,,,,,
,0.15124044200792278,-0.24124078387556327,-0.27654338147403734,0.036363262224540574,-0.026535294010113016,0.018621475574054944,,-0.001241521357955908,-6.894000865398013e-05,-0.010549074226101756,0.0,0.0,inertial,,13.8,imu,13.8,1.0,,,,,,
130.39056685604717,,,,,,,-0.006188185990692933,,,,0.0,0.0,altitude,,13.8,barometer,13.8,1.0,,,,,,
,0.17056392611809226,-0.30386356429960104,-0.11720609129143779,0.03585986140266668,-0.026490170710692488,0.01881447799263235,,0.0037522530646000624,-0.001998892317130747,-0.008603506816849876,0.0,0.0,inertial,,13.85,imu,13.85,1.0,,,,,,
,0.1617668857157713,-0.23691155511068457,-0.28699480096473656,0.0358982971161765,-0.026299256407374703,0.018705983749408826,,-0.0006244037931771739,0.0015130274596450225,-0.011859802477457257,0.0,0.0,inertial,,13.9,imu,13.9,1.0,,,,,,
,0.16639162014342745,-0.3344890889673364,-0.24430144940897064,0.03587042184062214,-0.026203719199266333,0.018785683874980082,,0.0011588462405479729,-6.173632683398283e-05,-0.00881269602411686,0.0,0.0,inertial,,13.95,imu,13.95,1.0,,,,,,
,0.183034851036506,-0.28397239935637425,-0.2500390344301988,0.03601805664914348,-0.02620505029089436,0.018858176614246637,,-0.0009616219205097911,0.004211624118124883,-0.00862308785109874,0.0,0.0,inertial,,14.0,imu,14.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,14.0,gps,14.0,1.0,23.73985011152538,2.9756690250105207,0.5546960532736765,291.5283625419388,43.83332171439261,127.51967278611886
130.90432034283845,,,,,,,-0.004230376605793681,,,,0.0,0.0,altitude,,14.0,barometer,14.0,1.0,,,,,,
,0.14856684884714255,-0.2402940574673743,-0.14910606862201628,0.036233736532481124,-0.026200773158389326,0.018754975135811203,,0.0005081830718680024,-0.0011538603899840663,-0.01153498840691845,0.0,0.0,inertial,,14.05,imu,14.05,1.0,,,,,,
,0.1315587652300041,-0.24648352434576204,-0.25896498618645114,0.03635455844987459,-0.026415063050141234,0.018638124401160083,,6.0501951199082426e-05,-0.0025464319598577615,-0.009382831889436732,0.0,0.0,inertial,,14.1,imu,14.1,1.0,,,,,,
,0.09293001740177109,-0.26256674264558416,-0.24215421116281288,0.03636489664017808,-0.026597478655104465,0.01859645021619857,,-0.0033558048481931967,-0.002139657798948706,-0.010716558748559975,0.0,0.0,inertial,,14.15,imu,14.15,1.0,,,,,,
,0.18001052589334834,-0.25584612644403615,-0.23660561501831923,0.03626318633270917,-0.0264527701061708,0.01873190410825787,,-0.0011112989689621366,0.0006551879645966244,-0.010808029871057096,0.0,0.0,inertial,,14.2,imu,14.2,1.0,,,,,,
130.53798433844764,,,,,,,-0.00528998572495222,,,,0.0,0.0,altitude,,14.2,barometer,14.2,1.0,,,,,,
,0.16177931140091226,-0.3079744345609778,-0.2525244644302459,0.0364130195610875,-0.026464535711192345,0.018589317015233118,,-0.0005297346121247952,-0.0021760629381974363,-0.009785534285502053,0.0,0.0,inertial,,14.25,imu,14.25,1.0,,,,,,
,0.10189344023131577,-0.2635996055761567,-0.21509928279045826,0.036429771320437704,-0.026541838651162285,0.018493387565228205,,0.0011063463697459557,0.0009018840174173615,-0.010486642759254216,0.0,0.0,inertial,,14.3,imu,14.3,1.0,,,,,,
,0.07747906325947047,-0.27540512714241067,-0.2465673822007043,0.03666938706809292,-0.026659179278793955,0.018576683756209408,,0.002803773455301101,0.0028268518590478945,-0.00889600797441311,0.0,0.0,inertial,,14.35,imu,14.35,1.0,,,,,,
,0.11047926665841705,-0.23469945780178098,-0.16804141213972415,0.03665120156040906,-0.026644080861905128,0.01859110732385777,,-0.0016814363794554453,-0.00127929207886166,-0.01036687408396189,0.0,0.0,inertial,,14.4,imu,14.4,1.0,,,,,,
130.9887190348797,,,,,,,-0.0019423212021337896,,,,0.0,0.0,altitude,,14.4,barometer,14.4,1.0,,,,,,
,0.1053359838842256,-0.3251626224751033,-0.23302222553157262,0.03658048550890387,-0.026689386773530135,0.01873943321403582,,0.002282759359250585,0.0019541182696808787,-0.011514306524676022,0.0,0.0,inertial,,14.45,imu,14.45,1.0,,,,,,
,0.030891644041023333,-0.30984608878881525,-0.19249351798483116,0.036607982390991695,-0.026568365812028632,0.018798895378080705,,-0.000941161160389448,-0.0013725126777711966,-0.011811077559575871,0.0,0.0,inertial,,14.5,imu,14.5,1.0,,,,,,
,0.12421353878663563,-0.3293589287864293,-0.19372962431150964,0.03666667388961712,-0.026381673174558168,0.018710321928729765,,0.0017736916524703512,0.00097987941905388,-0.01162553383515006,0.0,0.0,inertial,,14.55,imu,14.55,1.0,,,,,,
,0.03756155740453178,-0.27998240463797097,-0.17668097108425296,0.03636256310476635,-0.02624229273737181,0.018777107232425257,,0.003238681765572657,-0.00406552239913611,-0.012908319200687452,0.0,0.0,inertial,,14.6,imu,14.6,1.0,,,,,,
131.7547635657181,,,,,,,-0.0008446126740829147,,,,0.0,0.0,altitude,,14.6,barometer,14.6,1.0,,,,,,
,0.024916920905260695,-0.2995685621025348,-0.23797345491598737,0.03660707122090578,-0.026191817059942953,0.0185813775187463,,-0.00042929311065961507,-0.0008057117146513128,-0.015509129468821315,0.0,0.0,inertial,,14.65,imu,14.65,1.0,,,,,,
,0.10068305831534827,-0.32699051056800993,-0.2727940138856952,0.03656319244427495,-0.026146650242477632,0.018432367795933192,,-0.0007164592962079926,-0.0025255199321626257,-0.010436748609693736,0.0,0.0,inertial,,14.7,imu,14.7,1.0,,,,,,
,0.004966823063739995,-0.35900812446329716,-0.18469409971661568,0.036549350913148086,-0.026628199559779856,0.018521407409464143,,-0.0043142518126603555,-0.0007216970450248749,-0.013439157962695372,0.0,0.0,inertial,,14.75,imu,14.75,1.0,,,,,,
,0.061849950288590035,-0.31888983289524014,-0.1967895840858978,0.03637229587923023,-0.026651568513721406,0.018594482956391867,,-0.004048248847567293,-0.0004445832051185105,-0.011963624677236284,0.0,0.0,inertial,,14.8,imu,14.8,1.0,,,,,,
130.80512479447142,,,,,,,-0.001566184963064111,,,,0.0,0.0,altitude,,14.8,barometer,14.8,1.0,,,,,,
,0.020554750148698724,-0.3253061860944477,-0.29647887358138936,0.03650450311388264,-0.026698823712850723,0.0183987903170258,,0.0009023443734737337,-0.0004564579751841856,-0.0105864579296777,0.0,0.0,inertial,,14.85,imu,14.85,1.0,,,,,,
,0.10712069585750439,-0.24285452945647812,-0.1894419381753267,0.03702707244651269,-0.02664487963375868,0.018446066590925948,,-0.0021961381836608698,0.00010458722535272301,-0.008853911131715894,0.0,0.0,inertial,,14.9,imu,14.9,1.0,,,,,,
,0.07217246637379228,-0.2966436830825859,-0.23741272806246932,0.03706712197547537,-0.026700633595840857,0.018499717769317425,,0.00250369417747521,-0.00215394150344299,-0.01016294305104901,0.0,0.0,inertial,,14.95,imu,14.95,1.0,,,,,,
,0.11268379251107799,-0.25065717720035086,-0.2587374543143482,0.037201983788170155,-0.027011481764366258,0.018515807906868353,,-0.0002915902361645259,-0.0010702405897391291,-0.008541382819218365,0.0,0.0,inertial,,15.0,imu,15.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,15.0,gps,15.0,1.0,23.40075806884183,2.785631800416587,0.7130056333977992,313.88151684048,41.282220280392636,129.96702720968284
130.13407064268898,,,,,,,-0.001864338829189825,,,,0.0,0.0,altitude,,15.0,barometer,15.0,1.0,,,,,,
,0.1063352059108814,-0.37463152474928907,-0.21450477557609826,0.037266065645596536,-0.027064771051478084,0.018360436051143625,,0.00036226737477316594,0.0004685691590641112,-0.010672960938839548,0.0,0.0,inertial,,15.05,imu,15.05,1.0,,,,,,
,0.03188391942264117,-0.30014011775658955,-0.2655984763169968,0.037484256005278126,-0.027103854299140268,0.018315610751733265,,-4.452037392310499e-05,0.0010295477446205833,-0.01206817208598475,0.0,0.0,inertial,,15.1,imu,15.1,1.0,,,,,,
,0.1641808969514774,-0.22410640977375196,-0.2734812241997745,0.037516777513210614,-0.027431405068544606,0.018271623257771697,,-0.000456329083156345,-0.0011426328775092887,-0.012257890789865951,0.0,0.0,inertial,,15.15,imu,15.15,1.0,,,,,,
,-0.03707322581377659,-0.35591013484650347,-0.2688021284395442,0.03737192406291753,-0.02736002855270283,0.018393691330550604,,-0.0021379597009948148,-0.0015574325969381745,-0.009186897133959798,0.0,0.0,inertial,,15.2,imu,15.2,1.0,,,,,,
129.82610227095765,,,,,,,-0.0024160675283610663,,,,0.0,0.0,altitude,,15.2,barometer,15.2,1.0,,,,,,
,-0.013669600169400158,-0.39413366890946494,-0.18958281689989592,0.03740541053353578,-0.02735074828847593,0.018123049545656515,,0.001215305230131011,0.0008566187312152622,-0.01013369320333719,0.0,0.0,inertial,,15.25,imu,15.25,1.0,,,,,,
,6.894361711936442e-05,-0.33268966911272174,-0.23766487381924756,0.03734945644015264,-0.02756314128671025,0.01808554846504266,,-0.0009833900402192715,-0.003337245093215537,-0.010493768480792837,0.0,0.0,inertial,,15.3,imu,15.3,1.0,,,,,,
,0.06630068318884903,-0.3915513860091696,-0.24421190143875984,0.0373554247957932,-0.02743772896623342,0.018220415692112357,,0.0010827765425036931,-0.0016308307716628894,-0.011484462691099782,0.0,0.0,inertial,,15.35,imu,15.35,1.0,,,,,,
,0.09901261427154864,-0.28960279894557683,-0.19277132227697955,0.03754180106569751,-0.027544627020819775,0.018321034801796077,,0.0010097041956526427,0.0029799822852987663,-0.012440696907604335,0.0,0.0,inertial,,15.4,imu,15.4,1.0,,,,,,
131.23091476401933,,,,,,,-0.002240698898454276,,,,0.0,0.0,altitude,,15.4,barometer,15.4,1.0,,,,,,
,0.08724251810131038,-0.3680484135903015,-0.14322010934160126,0.037537081792500954,-0.02739218126631629,0.01831750972159429,,0.0008403791541065363,0.0012374600892348716,-0.010325573202087157,0.0,0.0,inertial,,15.45,imu,15.45,1.0,,,,,,
,0.030972591930717754,-0.35033000883593723,-0.31287099335450896,0.0376854974399245,-0.027311814764590533,0.01817252373112853,,-0.002164588468650512,-0.0006396298637462515,-0.014059118764020316,0.0,0.0,inertial,,15.5,imu,15.5,1.0,,,,,,
,-0.052598481571577226,-0.37352368563496446,-0.2554421913913318,0.0374278415303004,-0.02742146958156126,0.0183614163631,,-0.004293334359774844,-0.0019010521289140883,-0.009852360593863081,0.0,0.0,inertial,,15.55,imu,15.55,1.0,,,,,,
,0.04815015205037171,-0.3314600268121797,-0.22750910443946248,0.037450156799133626,-0.027529336395861578,0.018337732926373456,,-0.005603413125053043,-0.0040174878730592336,-0.010486314196807917,0.0,0.0,inertial,,15.6,imu,15.6,1.0,,,,,,
129.82544007501411,,,,,,,-0.0035499146848424917,,,,0.0,0.0,altitude,,15.6,barometer,15.6,1.0,,,,,,
,0.020875909840279865,-0.3893340333126736,-0.23112438328494467,0.037531777270099285,-0.027294468153282056,0.01840442878651982,,-0.0007573836551499342,0.001157608633194818,-0.012150974875234716,0.0,0.0,inertial,,15.65,imu,15.65,1.0,,,,,,
,0.03958203519425074,-0.3932885966537882,-0.2532708759499668,0.03731925670955588,-0.02709151989897886,0.01871240394184723,,-0.001437202918869196,0.0013119823219087186,-0.010252242109288408,0.0,0.0,inertial,,15.7,imu,15.7,1.0,,,,,,
,-0.0033509407623595784,-0.4210136505156174,-0.2195801235987694,0.037114111221514444,-0.0268586510486844,0.01874880570896408,,0.001627642025089504,-0.0007358066541506607,-0.012467015001142414,0.0,0.0,inertial,,15.75,imu,15.75,1.0,,,,,,
,0.055299750864625345,-0.3819153479078842,-0.26636907252651243,0.03706082668478795,-0.026869361390111413,0.018777146285446116,,0.0007009355527803338,0.0007544990798702974,-0.013369081285014886,0.0,0.0,inertial,,15.8,imu,15.8,1.0,,,,,,
130.77783935841182,,,,,,,-0.0022166575748254957,,,,0.0,0.0,altitude,,15.8,barometer,15.8,1.0,,,,,,
,0.0011015272592603959,-0.31644869817616744,-0.2913967663607388,0.03740811318930483,-0.02699513045072162,0.01859322093680788,,-0.001020747695544042,0.0026134684594741825,-0.013145422586219093,0.0,0.0,inertial,,15.85,imu,15.85,1.0,,,,,,
,0.004409755122342332,-0.3396398968551533,-0.1646075882663098,0.03749810622493941,-0.027048868753657345,0.0187379007300743,,0.004470500714858796,0.0008256109348706465,-0.011080335277731824,0.0,0.0,inertial,,15.9,imu,15.9,1.0,,,,,,
,-0.04315437899829666,-0.3775019893516832,-0.11928577885562656,0.03768906819202192,-0.027064245111402953,0.018560088232899924,,0.0007063875743751962,-2.054116257411323e-05,-0.009209194103759404,0.0,0.0,inertial,,15.95,imu,15.95,1.0,,,,,,
,-0.048883261175146006,-0.38414003481497366,-0.18699018673614184,0.037638636531835384,-0.026766268166678358,0.018126605288423418,,0.0006919936888172125,-0.00038514399395908855,-0.014356188797740132,0.0,0.0,inertial,,16.0,imu,16.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,16.0,gps,16.0,1.0,23.657094338493817,2.7334654391050153,-0.15341406155628437,338.70725866371293,47.78310622537431,131.34075276537442
129.29035008541214,,,,,,,-0.001564035125645658,,,,0.0,0.0,altitude,,16.0,barometer,16.0,1.0,,,,,,
,-0.019430578435891407,-0.4090839031130846,-0.25994974026398165,0.03755494313455833,-0.02667988586721092,0.01818653500522037,,-0.0009686758323038212,-0.0005927509537039786,-0.006584916352719498,0.0,0.0,inertial,,16.05,imu,16.05,1.0,,,,,,
,-0.06639252488712474,-0.31821968981246307,-0.2839649577600244,0.03761367022963852,-0.026551673832660258,0.018124950773789884,,0.0005375114291488179,-0.0007019198040353757,-0.012291684508529754,0.0,0.0,inertial,,16.1,imu,16.1,1.0,,,,,,
,-0.08092379465601923,-0.33314288487966537,-0.21837624719820908,0.0374316107626553,-0.02696957282172922,0.017971454439019856,,-0.0030897051826553903,-0.004711624671771817,-0.015793203080969147,0.0,0.0,inertial,,16.15,imu,16.15,1.0,,,,,,
,-0.1276434688010506,-0.31532998206064783,-0.24705244278277608,0.03741760918263209,-0.026930746843761646,0.017702329493989886,,0.005491367874921836,0.0016210490456689348,-0.012535704678794836,0.0,0.0,inertial,,16.2,imu,16.2,1.0,,,,,,
129.89558359571575,,,,,,,-0.001401173851795226,,,,0.0,0.0,altitude,,16.2,barometer,16.2,1.0,,,,,,
,-0.12157009842496302,-0.36538380504635465,-0.17015925665441112,0.037566863771034346,-0.027016369344093818,0.017518087795125266,,-0.000520257859017683,0.0005251586903291706,-0.01615246394287895,0.0,0.0,inertial,,16.25,imu,16.25,1.0,,,,,,
,-0.07185109527746004,-0.37310713886746316,-0.15701823291131115,0.037598565033067445,-0.02699078379453716,0.0176298561262051,,0.0007952790557949767,0.000952476664117637,-0.014033599800162326,0.0,0.0,inertial,,16.3,imu,16.3,1.0,,,,,,
,-0.10996380604483018,-0.2992446799110426,-0.16396615110113633,0.03784877975863321,-0.026914844504428333,0.01769734484246646,,0.005694571630942679,0.0015877903678799157,-0.010659678541817104,0.0,0.0,inertial,,16.35,imu,16.35,1.0,,,,,,
,-0.00867593366893668,-0.2638253216981591,-0.18527334252098765,0.03783511725066975,-0.02667622394884312,0.017551508560818312,,0.00010575488748625578,0.0011557863304223078,-0.013277341902470577,0.0,0.0,inertial,,16.4,imu,16.4,1.0,,,,,,
130.58883000690443,,,,,,,-0.0018156200437486729,,,,0.0,0.0,altitude,,16.4,barometer,16.4,1.0,,,,,,
,-0.03440697923105841,-0.3457939102350605,-0.22436212302817282,0.037710017731192924,-0.026742342041716417,0.017579624349835194,,-0.003963244261496994,-0.0027213485379576174,-0.012782510375036976,0.0,0.0,inertial,,16.45,imu,16.45,1.0,,,,,,
,-0.026100711940115748,-0.3277051066627398,-0.20583408084229038,0.03765849687986262,-0.026849864620051657,0.01760654845463688,,-0.0014831418777088577,0.0021090180899943833,-0.010672121975309996,0.0,0.0,inertial,,16.5,imu,16.5,1.0,,,,,,
,-0.12700949288032048,-0.3722185052371972,-0.19400486699724898,0.0379078532538817,-0.026868404618222482,0.017761251656960526,,-0.0014296495850726126,0.0008558470533384482,-0.012590959109714191,0.0,0.0,inertial,,16.55,imu,16.55,1.0,,,,,,
,-0.07741018273097745,-0.37779019099244854,-0.1986485047412137,0.0380211043427745,-0.027013198979202024,0.017834599214364855,,-0.0016820102913673663,0.0002856654237799766,-0.011824362076983232,0.0,0.0,inertial,,16.6,imu,16.6,1.0,,,,,,
130.51408702386627,,,,,,,0.0019247722064634294,,,,0.0,0.0,altitude,,16.6,barometer,16.6,1.0,,,,,,
,-0.13142624193925367,-0.36463388286431536,-0.16232806074834502,0.03817302133185706,-0.026908937067534364,0.017616260357052847,,0.004087060053694274,0.0015616770501491694,-0.014711088165376127,0.0,0.0,inertial,,16.65,imu,16.65,1.0,,,,,,
,-0.10830858245134038,-0.32395381615757235,-0.18659101651470572,0.03810321783999849,-0.0269891750701906,0.017611871305241385,,-0.0001953642160642965,0.0012062431732224393,-0.010305959152121187,0.0,0.0,inertial,,16.7,imu,16.7,1.0,,,,,,
,-0.14381079905882488,-0.3652220950929701,-0.23798062152690033,0.038126884585423335,-0.027067204303566888,0.01761381354189622,,0.0010588066034807797,0.0004866775926642382,-0.009183650715513192,0.0,0.0,inertial,,16.75,imu,16.75,1.0,,,,,,
,-0.09423443005507177,-0.37353099680556956,-0.15634504524655476,0.03825931261275425,-0.02709791894127935,0.017603951530616047,,0.002318145320597038,0.00033239722623795703,-0.011804113989721107,0.0,0.0,inertial,,16.8,imu,16.8,1.0,,,,,,
131.21166692026466,,,,,,,0.002355648719176003,,,,0.0,0.0,altitude,,16.8,barometer,16.8,1.0,,,,,,
,-0.10786671889194298,-0.4042154454709572,-0.1346784828004303,0.03849007241465217,-0.02692481715142416,0.017731341072036895,,-0.002944495069724212,0.004633643969415502,-0.012045043635478371,0.0,0.0,inertial,,16.85,imu,16.85,1.0,,,,,,
,-0.12959086899900601,-0.34584882830453595,-0.1625270079672383,0.038351658730816286,-0.027207205866931244,0.01775463438357013,,-0.001046124536497943,-0.0004640876948266177,-0.013615356469968488,0.0,0.0,inertial,,16.9,imu,16.9,1.0,,,,,,
,-0.14018980509758547,-0.46326492708509753,-0.18942074129949069,0.038525846343053116,-0.027267681633998057,0.01783344158293102,,-0.000913250452409602,-0.0022511302667083417,-0.014235817523436578,0.0,0.0,inertial,,16.95,imu,16.95,1.0,,,,,,
,-0.12286802608534249,-0.3527323547440422,-0.15601529434094805,0.038460355454678206,-0.0272191098112158,0.017768084977745142,,-0.0011173853937218366,-0.0003500420852731576,-0.012319541489460786,0.0,0.0,inertial,,17.0,imu,17.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,17.0,gps,17.0,1.0,23.25700069294931,1.9261924162787145,-0.3059240283077691,360.89089042258615,49.435676463832195,127.93299023184417
130.34108316652126,,,,,,,0.004846668571711989,,,,0.0,0.0,altitude,,17.0,barometer,17.0,1.0,,,,,,
,-0.19178831499512117,-0.43488033046571956,-0.1482609339782602,0.03818322608319625,-0.027148772946996795,0.01757810795250323,,0.002436996289258501,0.0012892795906603652,-0.01238007731141561,0.0,0.0,inertial,,17.05,imu,17.05,1.0,,,,,,
,-0.10611804216380087,-0.32428257788588044,-0.16867323462255354,0.03823578703522985,-0.027029500576170987,0.01767115630005143,,0.0006207176802157786,-0.0018885403772333003,-0.010530157287570592,0.0,0.0,inertial,,17.1,imu,17.1,1.0,,,,,,
,-0.10938640642466167,-0.279489296022723,-0.19801587843751545,0.03839680143566496,-0.02720766525185927,0.017639109723973482,,0.001983422886799393,0.001912701754515767,-0.012136404793527969,0.0,0.0,inertial,,17.15,imu,17.15,1.0,,,,,,
,-0.20513080476187634,-0.381820140931841,-0.20699527736440448,0.0381839558457191,-0.027245616432247065,0.017669776539578973,,-0.0015840758816828995,0.0025505954006895554,-0.009441726476679835,0.0,0.0,inertial,,17.2,imu,17.2,1.0,,,,,,
128.57968705088106,,,,,,,0.005839047496469572,,,,0.0,0.0,altitude,,17.2,barometer,17.2,1.0,,,,,,
,-0.16658650415568632,-0.3388298335013415,-0.2089727706342425,0.038141495333790146,-0.0274026711075648,0.01779409567224112,,-0.002294509602021597,-0.001980882755540917,-0.014041875968897147,0.0,0.0,inertial,,17.25,imu,17.25,1.0,,,,,,
,-0.13367014865958288,-0.25674694240041196,-0.15272871112078096,0.03792059351543934,-0.027463221261720194,0.017748199018506668,,6.854674928721359e-05,0.0010805081289020847,-0.01217754694281303,0.0,0.0,inertial,,17.3,imu,17.3,1.0,,,,,,
,-0.19039678084642292,-0.42078727830264656,-0.1382411869231775,0.03787189872768485,-0.027569464037072618,0.017714252897937807,,0.0004165250073923433,0.0031639862686042505,-0.010219386941583634,0.0,0.0,inertial,,17.35,imu,17.35,1.0,,,,,,
,-0.1534475499971645,-0.3826543671434206,-0.15785665874444788,0.03768022275747878,-0.027579047726664925,0.01788418127377948,,-0.004167327227873509,-0.0002575446208081874,-0.016572789576736822,0.0,0.0,inertial,,17.4,imu,17.4,1.0,,,,,,
131.21348402947967,,,,,,,0.005436184138368479,,,,0.0,0.0,altitude,,17.4,barometer,17.4,1.0,,,,,,
,-0.15550722578003093,-0.4276247060310277,-0.21959156108724798,0.037478384000066554,-0.02774955683816599,0.017751457300836163,,1.337078835160125e-05,0.002605468378300285,-0.01128094309287183,0.0,0.0,inertial,,17.45,imu,17.45,1.0,,,,,,
,-0.1761587495525857,-0.4570263173631991,-0.10808868776255529,0.037332606059511816,-0.0276443404446661,0.017873832158456417,,-0.0024456007366450046,0.00020314065508072657,-0.013557291354790288,0.0,0.0,inertial,,17.5,imu,17.5,1.0,,,,,,
,-0.23899051640258573,-0.35568811528059135,-0.10675637276307197,0.037461550986303514,-0.027718046228303515,0.017854020322754703,,0.0005049564824817416,0.0019362333365464726,-0.015831735361778038,0.0,0.0,inertial,,17.55,imu,17.55,1.0,,,,,,
