accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,1.2724417074403076,10.4,0.720348683899035,1.0799640012589862,,,,,,1.0799640012589862,0.0,0.0,barometer_altitude,0.0,10.4
1.0,80.0,1.2739896136433662,10.6,0.05784211193760534,-0.306399433619859,,,,,,0.306399433619859,0.0,0.0,barometer_altitude,0.0,10.6
1.0,80.0,1.2754721054700542,10.8,0.6805219636883395,1.0521848355488572,,,,,,1.0521848355488572,0.0,0.0,barometer_altitude,0.0,10.8
1.0,80.0,5.915780627563536,11.0,2.2070520865746355,-3.9984640656242334,2.1324208158216393,1.9065945183226916,0.05578492740863794,0.14108598776056036,0.09392636617433636,4.919540166871992,0.0,0.0,gps_position_velocity,0.0,11.0
1.0,80.0,1.2675677308574755,11.0,0.1971240210131329,0.5627829729423013,,,,,,0.5627829729423013,0.0,0.0,barometer_altitude,0.0,11.0
1.0,80.0,1.2689663943375944,11.2,0.09489463381350129,-0.3909047503360057,,,,,,0.3909047503360057,0.0,0.0,barometer_altitude,0.0,11.2
1.0,80.0,1.2703586049515336,11.4,0.012850374464043737,-0.14400720632551156,,,,,,0.14400720632551156,0.0,0.0,barometer_altitude,0.0,11.4
1.0,80.0,1.2717226712575782,11.6,1.3987463749500542,1.5040487068976347,,,,,,1.5040487068976347,0.0,0.0,barometer_altitude,0.0,11.6
1.0,80.0,1.2730386733259027,11.8,0.40873370832541694,-0.8138827145763656,,,,,,0.8138827145763656,0.0,0.0,barometer_altitude,0.0,11.8
1.0,80.0,5.907150040791359,12.0,1.4687070187516118,1.8195184435494696,1.0264878717003114,-1.8840045431620496,0.45229445743661145,0.055001455342636785,0.08401785355539981,2.851044066978535,0.0,0.0,gps_position_velocity,0.0,12.0
1.0,80.0,1.2660232678320256,12.0,2.1281268048639834,-1.8468874852551238,,,,,,1.8468874852551238,0.0,0.0,barometer_altitude,0.0,12.0
1.0,80.0,1.2672754513822448,12.2,0.4804790787267451,-0.8784322328358769,,,,,,0.8784322328358769,0.0,0.0,barometer_altitude,0.0,12.2
1.0,80.0,1.2685296956994692,12.4,0.1642129353098865,0.5140487653657999,,,,,,0.5140487653657999,0.0,0.0,barometer_altitude,0.0,12.4
1.0,80.0,1.2697673556274274,12.6,0.16751285225113138,-0.519694624100822,,,,,,0.519694624100822,0.0,0.0,barometer_altitude,0.0,12.6
1.0,80.0,1.2709710514131103,12.8,0.039591330381036634,0.2528923584370091,,,,,,0.2528923584370091,0.0,0.0,barometer_altitude,0.0,12.8
1.0,80.0,5.9003472728663215,13.0,0.7191016433637774,-1.5048756305672555,0.29332419040698454,0.045254215738594894,0.06916843449494081,-0.26041341102010884,0.20273294590555302,1.5704896537450912,0.0,0.0,gps_position_velocity,0.0,13.0
1.0,80.0,1.264647175525391,13.0,0.08942936425520044,-0.3781894852989751,,,,,,0.3781894852989751,0.0,0.0,barometer_altitude,0.0,13.0
1.0,80.0,1.2657967934396757,13.2,0.36055963178402145,0.7600681635900344,,,,,,0.7600681635900344,0.0,0.0,barometer_altitude,0.0,13.2
1.0,80.0,1.2669559691363315,13.4,0.8391506218447655,1.160597103499299,,,,,,1.160597103499299,0.0,0.0,barometer_altitude,0.0,13.4
1.0,80.0,1.2681079923664444,13.6,0.00018352920724130694,0.017179433318318615,,,,,,0.017179433318318615,0.0,0.0,barometer_altitude,0.0,13.6
1.0,80.0,1.2692370579098573,13.8,0.2039746826708926,0.573232594500638,,,,,,0.573232594500638,0.0,0.0,barometer_altitude,0.0,13.8
1.0,80.0,5.894915179028906,14.0,1.0159669380786158,0.3418353986756415,1.8747322848953303,-2.4635480667539014,0.16244063424522892,0.02999256948556983,0.056632315515099896,3.1194607530889735,0.0,0.0,gps_position_velocity,0.0,14.0
1.0,80.0,1.2634516164383682,14.0,0.5579260993759315,0.9437282471595267,,,,,,0.9437282471595267,0.0,0.0,barometer_altitude,0.0,14.0
1.0,80.0,1.264530468899003,14.2,0.09268326117352699,0.38497271634486196,,,,,,0.38497271634486196,0.0,0.0,barometer_altitude,0.0,14.2
1.0,80.0,1.2656249547294627,14.4,0.3106484204520506,0.7054067388267811,,,,,,0.7054067388267811,0.0,0.0,barometer_altitude,0.0,14.4
1.0,80.0,1.2667196301632668,14.6,1.0743390790737215,1.3129590696058528,,,,,,1.3129590696058528,0.0,0.0,barometer_altitude,0.0,14.6
1.0,80.0,1.2677996995771539,14.8,0.012592658460216462,0.14226869793102992,,,,,,0.14226869793102992,0.0,0.0,barometer_altitude,0.0,14.8
1.0,80.0,5.890521152830909,15.0,2.342864245601062,-1.1204587422944314,-3.7810441338392167,-0.7881353788774845,-0.28058409243501714,0.06097086304972832,0.3512084760374854,4.047057225116975,0.0,0.0,gps_position_velocity,0.0,15.0
1.0,80.0,1.262434024250406,15.0,0.3065603249712172,-0.6989830826288141,,,,,,0.6989830826288141,0.0,0.0,barometer_altitude,0.0,15.0
