baro_valid,baro_z,gps_valid,gps_x,gps_y,gps_z,imu_ax,imu_ay,imu_az,time_s
0.0,nan,0.0,nan,nan,nan,0.37120575236322795,0.22078803633271898,0.09477681950824447,2.25
0.0,nan,0.0,nan,nan,nan,0.33236761105376866,0.24731588158813222,0.10818297332526874,2.3
0.0,nan,0.0,nan,nan,nan,0.3560647997773132,0.25608883666577703,0.1839873253899405,2.35
1.0,120.1442154175201,0.0,nan,nan,nan,0.39490118882137837,0.32054337149553336,0.17826251497971368,2.4
0.0,nan,0.0,nan,nan,nan,0.3820485394058422,0.3453701326064164,0.19861893870844152,2.45
0.0,nan,0.0,nan,nan,nan,0.41027226495387564,0.25545091070808695,0.09028242220801452,2.5
0.0,nan,0.0,nan,nan,nan,0.4153794781772168,0.35211526273657423,0.15815724603961023,2.55
1.0,120.34497959075624,0.0,nan,nan,nan,0.3674574557939855,0.2944004793908823,0.15447187273655466,2.6
0.0,nan,0.0,nan,nan,nan,0.41984346630102004,0.3109777384015289,0.16931053152151881,2.65
0.0,nan,0.0,nan,nan,nan,0.39095974108194104,0.31946745581395536,0.13505033333503913,2.7
0.0,nan,0.0,nan,nan,nan,0.456733427277804,0.25226304027555224,0.1034768818423113,2.75
1.0,119.43333761786656,0.0,nan,nan,nan,0.3750496967586113,0.3017566972909828,0.11524281880709981,2.8
0.0,nan,0.0,nan,nan,nan,0.4778982651564883,0.2885887490410224,0.1812476120228202,2.85
0.0,nan,0.0,nan,nan,nan,0.4311743029967139,0.29245169660092013,0.13366071555952913,2.9
0.0,nan,0.0,nan,nan,nan,0.4701781353163068,0.29583537226927037,0.16671849621302173,2.95
1.0,121.27907900206522,1.0,53.355331604104045,4.73684166784653,119.88123378428375,0.40769117525745996,0.22109147493041734,0.11906151006272891,3.0
0.0,nan,0.0,nan,nan,nan,0.43590687191142047,0.2636540393028847,0.18332043172502918,3.05
0.0,nan,0.0,nan,nan,nan,0.375782472994868,0.34397137322419824,0.17184826687602928,3.1
0.0,nan,0.0,nan,nan,nan,0.421589539715725,0.23984428223458373,0.08891539214058194,3.15
1.0,120.98579058656766,0.0,nan,nan,nan,0.4344677190350727,0.26540256674647633,0.15655699644975574,3.2
0.0,nan,0.0,nan,nan,nan,0.4359728036658986,0.2586456548136272,0.0670426899185394,3.25
0.0,nan,0.0,nan,nan,nan,0.4261925492265789,0.28383549155201315,0.18141809762272537,3.3
0.0,nan,0.0,nan,nan,nan,0.45259566705746096,0.27146076809469755,0.2206398209805514,3.35
1.0,120.56377851726953,0.0,nan,nan,nan,0.5157274661226706,0.1832399697160021,0.26931262446867904,3.4
0.0,nan,0.0,nan,nan,nan,0.48256266443276313,0.31320615664168755,0.1644375558386486,3.45
0.0,nan,0.0,nan,nan,nan,0.4271102730405291,0.2048756656629117,0.1213655461776861,3.5
0.0,nan,0.0,nan,nan,nan,0.45374313546177303,0.32487470637279464,0.187401998385507,3.55
1.0,120.29201347256091,0.0,nan,nan,nan,0.3985820827990864,0.180989891921237,0.21089500072698952,3.6
0.0,nan,0.0,nan,nan,nan,0.5312859894372732,0.2779937323982366,0.13706491815032407,3.65
0.0,nan,0.0,nan,nan,nan,0.5479773784770924,0.26058979969131046,0.17250041251550158,3.7
0.0,nan,0.0,nan,nan,nan,0.5504204613323507,0.20108132961497477,0.1923125704826167,3.75
1.0,122.34375922444528,0.0,nan,nan,nan,0.4210433804959449,0.35427982477614306,0.09776101165582736,3.8
0.0,nan,0.0,nan,nan,nan,0.5082063360628151,0.27388249410899035,0.17855043680544286,3.85
0.0,nan,0.0,nan,nan,nan,0.47849132183150905,0.19844981153010632,0.16677217810353936,3.9
0.0,nan,0.0,nan,nan,nan,0.5415916337229745,0.3352678534461649,0.23673254629670498,3.95
1.0,120.66850508111067,1.0,72.99252543331454,10.003525693373732,116.76002509719535,0.4904866743434833,0.2787819171651611,0.17038611667468206,4.0
0.0,nan,0.0,nan,nan,nan,0.5970812523605115,0.29112369317679626,0.20406931075207352,4.05
0.0,nan,0.0,nan,nan,nan,0.5871861728423879,0.26087272262677536,0.20403721913409237,4.1
0.0,nan,0.0,nan,nan,nan,0.5188726816745859,0.22144801942197512,0.24391339606192128,4.15
1.0,119.96771587967791,0.0,nan,nan,nan,0.4541976950395233,0.21818742231445665,0.1636709140377521,4.2
0.0,nan,0.0,nan,nan,nan,0.49893909779718937,0.32653544161510295,0.15850685614605114,4.25
0.0,nan,0.0,nan,nan,nan,0.49748502421778423,0.2799525860080923,0.14382292229737112,4.3
0.0,nan,0.0,nan,nan,nan,0.5547468407670806,0.2198915500033167,0.17514256806308,4.35
1.0,120.90620350889601,0.0,nan,nan,nan,0.4708064533153167,0.21645502771874364,0.1946208175071222,4.4
0.0,nan,0.0,nan,nan,nan,0.5195302505227405,0.3149773645870084,0.192504892349142,4.45
0.0,nan,0.0,nan,nan,nan,0.5076134044236196,0.22622774737332282,0.2596620517185436,4.5
0.0,nan,0.0,nan,nan,nan,0.5109994757885985,0.22356731757256604,0.1832313293109603,4.55
1.0,121.58215138590501,0.0,nan,nan,nan,0.5674122162857129,0.21150540758061492,0.20542566076081697,4.6
0.0,nan,0.0,nan,nan,nan,0.5530769240663896,0.21116369202371382,0.23811604097212574,4.65
0.0,nan,0.0,nan,nan,nan,0.5551671700760049,0.22170838988797814,0.15137049601040115,4.7
0.0,nan,0.0,nan,nan,nan,0.5152582988148235,0.22530366001074964,0.20652520139830918,4.75
1.0,121.42004439552508,0.0,nan,nan,nan,0.5877831251740282,0.22591889053590414,0.176158692504309,4.8
0.0,nan,0.0,nan,nan,nan,0.5197644760976381,0.15077745602817527,0.2094908961467423,4.85
0.0,nan,0.0,nan,nan,nan,0.5431726355938664,0.1929922235595905,0.1746083968753876,4.9
0.0,nan,0.0,nan,nan,nan,0.6902966795689167,0.24391069380534913,0.1561835634797143,4.95
1.0,121.67707909718152,1.0,92.49862381798282,12.45148432544415,123.58470821949348,0.576624224272688,0.13458694576391333,0.2043558475151989,5.0
0.0,nan,0.0,nan,nan,nan,0.5630819771687592,0.3368502754493125,0.2571869772473748,5.05
0.0,nan,0.0,nan,nan,nan,0.5235892216685126,0.2642277544698995,0.21984717573236295,5.1
0.0,nan,0.0,nan,nan,nan,0.550953036217936,0.21078491743901273,0.11572144277127376,5.15
1.0,123.32818280933363,0.0,nan,nan,nan,0.6261743245288431,0.15797550177763017,0.11594656933032581,5.2
0.0,nan,0.0,nan,nan,nan,0.6190835924959799,0.2199140914561167,0.1602315893377514,5.25
0.0,nan,0.0,nan,nan,nan,0.5197539255397092,0.22322941849856598,0.21064662967580078,5.3
0.0,nan,0.0,nan,nan,nan,0.5738193048471105,0.2049718693410886,0.2160436010629477,5.35
1.0,121.3827489798938,0.0,nan,nan,nan,0.5415595836573093,0.2256413167269789,0.15083873365524403,5.4
0.0,nan,0.0,nan,nan,nan,0.5730230933614247,0.1091362589480495,0.13710207100093721,5.45
0.0,nan,0.0,nan,nan,nan,0.6314209209770664,0.11505051422366551,0.15001907879117535,5.5
0.0,nan,0.0,nan,nan,nan,0.6053965233099641,0.21156071203967047,0.1768084405337707,5.55
1.0,121.63339921451445,0.0,nan,nan,nan,0.5949389264638831,0.16742736008623543,0.12741889022935346,5.6
0.0,nan,0.0,nan,nan,nan,0.6004679790697737,0.21598482726020543,0.15504459953324384,5.65
0.0,nan,0.0,nan,nan,nan,0.6103283193203703,0.08750478877774628,0.15135561399808253,5.7
0.0,nan,0.0,nan,nan,nan,0.6344397723819929,0.13926784054252506,0.15308458089932708,5.75
1.0,121.80126026550352,0.0,nan,nan,nan,0.5946529356421523,0.1914869138811379,0.22674107857239384,5.8
0.0,nan,0.0,nan,nan,nan,0.5025760065168023,0.09779560717850935,0.22641241578663654,5.85
0.0,nan,0.0,nan,nan,nan,0.5747147890092755,0.21163226237303084,0.10279098156970198,5.9
0.0,nan,0.0,nan,nan,nan,0.6214588589908137,0.13761168289774262,0.24604517531368342,5.95
1.0,122.51624311236999,1.0,114.01276076934923,16.69601672807234,122.42529224720127,0.5827178561502955,0.1717755404620811,0.23028559086402967,6.0
0.0,nan,0.0,nan,nan,nan,0.6383869235693869,0.18408815224910946,0.1469887586140975,6.05
0.0,nan,0.0,nan,nan,nan,0.5946530719927253,0.10086716640870688,0.1709671637212505,6.1
0.0,nan,0.0,nan,nan,nan,0.5660622216520484,0.11677400414534625,0.19509256617318738,6.15
1.0,122.45042618419606,0.0,nan,nan,nan,0.5429367748617081,0.16073094744188396,0.21140124956694445,6.2
0.0,nan,0.0,nan,nan,nan,0.5153936011809673,0.15381478877548072,0.253499203293962,6.25
0.0,nan,0.0,nan,nan,nan,0.49408958750319376,0.15572688127778317,0.2091333705934354,6.3
0.0,nan,0.0,nan,nan,nan,0.5671832673964483,0.17300310224322626,0.1750299963455105,6.35
1.0,121.39731340622717,0.0,nan,nan,nan,0.662329822046811,0.06201123822224275,0.11044414365853494,6.4
0.0,nan,0.0,nan,nan,nan,0.5416823668692806,0.10787314091786114,0.11914395074503448,6.45
0.0,nan,0.0,nan,nan,nan,0.5883936256470859,0.09797791447125867,0.15552066209378634,6.5
0.0,nan,0.0,nan,nan,nan,0.7100631990549552,0.13957583351694683,0.21482380339653712,6.55
1.0,122.5833563264949,0.0,nan,nan,nan,0.5367820673427077,0.10560880467850425,0.12430815638868471,6.6
0.0,nan,0.0,nan,nan,nan,0.518303031608824,0.1319351539652332,0.11014506323265974,6.65
0.0,nan,0.0,nan,nan,nan,0.6624528801977351,0.07256729576476739,0.14259157544483061,6.7
0.0,nan,0.0,nan,nan,nan,0.6001102854653529,0.14966361087955632,0.06121623205001776,6.75
1.0,123.01956524090016,0.0,nan,nan,nan,0.5746533309649391,0.11062855259504334,0.12015335698412088,6.8
0.0,nan,0.0,nan,nan,nan,0.566375590525216,0.17422460070277235,0.1069452268718116,6.85
0.0,nan,0.0,nan,nan,nan,0.6186109645465774,0.10088139181451909,0.1286133028654912,6.9
0.0,nan,0.0,nan,nan,nan,0.5803498637689236,0.21940103474276013,0.1491750112522349,6.95
1.0,123.78115347738019,1.0,133.4039793765604,13.363444300276878,125.98265762176628,0.5867895317491296,0.0769199670462772,0.08883653158767627,7.0
0.0,nan,0.0,nan,nan,nan,0.5608359193885374,0.10989830608316384,0.08998186706464847,7.05
0.0,nan,0.0,nan,nan,nan,0.5327240760145155,0.021015794461629544,0.15124383017601686,7.1
0.0,nan,0.0,nan,nan,nan,0.6269591458619128,0.05211043911713993,0.16351538416918385,7.15
1.0,123.34935505969311,0.0,nan,nan,nan,0.5822337466481867,0.035564309442374806,0.11358741994653387,7.2
0.0,nan,0.0,nan,nan,nan,0.5511447588225615,0.09023851646118197,0.10087276359218754,7.25
0.0,nan,0.0,nan,nan,nan,0.6068059023930683,0.19691352323261307,0.12339653329663176,7.3
0.0,nan,0.0,nan,nan,nan,0.5463600474959666,0.0675763731559166,0.17044700622448825,7.35
1.0,123.94611059718913,0.0,nan,nan,nan,0.5847867288779467,0.11266849989503784,0.17549450330926583,7.4
0.0,nan,0.0,nan,nan,nan,0.576395261932335,0.08238711812616617,0.11604383433322393,7.45
0.0,nan,0.0,nan,nan,nan,0.5801147268432831,-0.03490741132320645,0.1956488724473116,7.5
0.0,nan,0.0,nan,nan,nan,0.6039684180336169,0.09562139598552333,0.050140331643891006,7.55
1.0,123.16274350428684,0.0,nan,nan,nan,0.5496263161895992,0.08704820756158803,0.13629095447031017,7.6
0.0,nan,0.0,nan,nan,nan,0.6111776375738195,0.13072777392421808,0.162964120721177,7.65
0.0,nan,0.0,nan,nan,nan,0.5730799302918193,0.0953836089445031,0.12983563841738316,7.7
0.0,nan,0.0,nan,nan,nan,0.5880432080743384,0.041391756405337696,0.09803186490068692,7.75
1.0,123.4392717111006,0.0,nan,nan,nan,0.6062625997391904,0.08876646174014961,0.09939047613005189,7.8
0.0,nan,0.0,nan,nan,nan,0.6376372774774038,0.07339918707524412,0.14412870552190057,7.85
0.0,nan,0.0,nan,nan,nan,0.6351419706038286,0.09034268238335062,0.019018018682120177,7.9
0.0,nan,0.0,nan,nan,nan,0.5660645949798127,0.05940122313020388,0.10240010736879612,7.95
1.0,124.01548810530255,1.0,155.52827877597917,23.292660336680413,124.43342165032139,0.5925483650495272,0.10644265151697158,0.18243096188156696,8.0
0.0,nan,0.0,nan,nan,nan,0.5772661446398102,0.040589597572284516,0.12850650919123266,8.05
0.0,nan,0.0,nan,nan,nan,0.5943123710848516,0.05281356264192166,0.08574425766856779,8.1
0.0,nan,0.0,nan,nan,nan,0.5253578150421285,-0.0005454156250978837,0.13720032554997738,8.15
1.0,125.10686318518049,0.0,nan,nan,nan,0.5756621916262101,0.061067458017591045,0.08561428305148368,8.2
0.0,nan,0.0,nan,nan,nan,0.5350740373581099,-0.04596273324619216,0.13590865826483725,8.25
0.0,nan,0.0,nan,nan,nan,0.5496945562169019,0.06861864383955749,0.08013921468580242,8.3
0.0,nan,0.0,nan,nan,nan,0.613039851494875,0.0073745857588199785,0.11754951569264832,8.35
1.0,125.75903909109309,0.0,nan,nan,nan,0.5323339312422044,0.08444182961837979,0.11634089680545559,8.4
0.0,nan,0.0,nan,nan,nan,0.6551836124850936,0.01565892305072743,0.1589908963166201,8.45
0.0,nan,0.0,nan,nan,nan,0.586391919944048,0.012063792346277934,0.015812345474096018,8.5
0.0,nan,0.0,nan,nan,nan,0.6057255291075481,0.060632990907840946,0.11548874384674071,8.55
1.0,125.55870714413132,0.0,nan,nan,nan,0.6513679583675125,-0.05246669743669797,0.046283535360863395,8.6
0.0,nan,0.0,nan,nan,nan,0.5660772009133613,-0.056979958126443825,0.09461375051677817,8.65
0.0,nan,0.0,nan,nan,nan,0.5496996394539867,-0.009855863042940824,0.06587724239564609,8.7
0.0,nan,0.0,nan,nan,nan,0.5555866441803421,0.054566568247095326,0.06293154281325382,8.75
1.0,125.01347134410558,0.0,nan,nan,nan,0.6093508934052421,-0.007451121388458918,0.09844894100528831,8.8
0.0,nan,0.0,nan,nan,nan,0.5511735260237897,0.0025217349775256727,0.0778369111998751,8.85
0.0,nan,0.0,nan,nan,nan,0.588841628805617,0.02830664619300721,0.06604942549880807,8.9
0.0,nan,0.0,nan,nan,nan,0.6160632091950289,0.035987336852348,0.02874933218170681,8.95
1.0,124.53142286852243,1.0,175.2800678300049,21.600798155270066,125.30702748374428,0.5396724648762551,0.0330425347998424,0.12876310749891767,9.0
0.0,nan,0.0,nan,nan,nan,0.6311259373395466,0.1166008897157451,0.08434535382943398,9.05
0.0,nan,0.0,nan,nan,nan,0.623146633110945,-0.04169033462829875,0.017099680148291073,9.1
0.0,nan,0.0,nan,nan,nan,0.545342251387423,-0.0397125066189605,0.0569708358319562,9.15
1.0,125.80548013845267,0.0,nan,nan,nan,0.566367942685589,-0.020274175900804242,0.04627441654482126,9.2
0.0,nan,0.0,nan,nan,nan,0.5374319590645652,-0.08712793561395282,-0.004272326122415647,9.25
0.0,nan,0.0,nan,nan,nan,0.5414931490882255,-0.06455244101110585,0.07132750627683478,9.3
0.0,nan,0.0,nan,nan,nan,0.6051268789687343,0.029091782596858143,0.06042397337185611,9.35
1.0,125.76486094272651,0.0,nan,nan,nan,0.5087394060748813,-0.0016643730344715751,0.025199281645594148,9.4
0.0,nan,0.0,nan,nan,nan,0.538315299195239,-0.026476763464404706,0.04447856365002005,9.45
0.0,nan,0.0,nan,nan,nan,0.47855164363072944,-0.07597902920303623,-0.0011662266637593906,9.5
0.0,nan,0.0,nan,nan,nan,0.5145147516530115,-0.06734387092630117,0.07457584313581875,9.55
1.0,125.7129852469511,0.0,nan,nan,nan,0.49987344204384554,-0.07788347174325212,-0.003662682978004938,9.6
0.0,nan,0.0,nan,nan,nan,0.4913504551878144,-0.043778137272200715,0.02244269560818854,9.65
0.0,nan,0.0,nan,nan,nan,0.5326708905877103,-0.018406560256044105,-0.009629745224637526,9.7
0.0,nan,0.0,nan,nan,nan,0.5054995858614072,-0.065165221610149,0.03773447057192783,9.75
1.0,126.34980875605656,0.0,nan,nan,nan,0.5522558347407907,-0.04822941215611404,0.016463443591176838,9.8
0.0,nan,0.0,nan,nan,nan,0.5525857084024055,0.02627347455531709,-0.028731748899749183,9.85
0.0,nan,0.0,nan,nan,nan,0.49842737532054743,-0.07631830648559486,-0.04026868264919207,9.9
0.0,nan,0.0,nan,nan,nan,0.45054462673743634,-0.04825667668242158,-0.0014918586617687062,9.95
1.0,126.91590689340327,1.0,200.81439282418526,29.92191075281967,126.12671345740124,0.5215802084987118,-0.05069317518592664,0.029543476534526752,10.0
0.0,nan,0.0,nan,nan,nan,0.48820871036081714,-0.08252761558595278,-0.055800397278722075,10.05
0.0,nan,0.0,nan,nan,nan,0.4871360635513992,-0.07769953516530902,-0.03214651977131512,10.1
0.0,nan,0.0,nan,nan,nan,0.44999736503993515,-0.178510694961001,-0.07165782266543716,10.15
1.0,127.29529260581312,0.0,nan,nan,nan,0.45816158168891896,-0.05457032223834336,-0.0334348581933296,10.2
0.0,nan,0.0,nan,nan,nan,0.38043346509241094,-0.09267583578454097,-0.022740986231099117,10.25
0.0,nan,0.0,nan,nan,nan,0.4889511669057897,-0.021380817246333506,0.008870326860333472,10.3
0.0,nan,0.0,nan,nan,nan,0.4709824969806562,-0.11180494207687941,-0.04719919957005598,10.35
1.0,126.48902962172619,0.0,nan,nan,nan,0.5614198086830002,-0.12033108548374258,0.012988654689007055,10.4
0.0,nan,0.0,nan,nan,nan,0.5029363011415762,-0.20176053901130553,-0.12683156012456465,10.45
0.0,nan,0.0,nan,nan,nan,0.5219737819524259,-0.10374518602394357,-0.07259916901821453,10.5
0.0,nan,0.0,nan,nan,nan,0.4609382327245395,-0.035137688430931624,-0.039627441396304065,10.55
1.0,126.67420903054055,0.0,nan,nan,nan,0.5279088018227782,-0.06506362765709789,-0.05140228975335225,10.6
0.0,nan,0.0,nan,nan,nan,0.5569381535975427,-0.11631225367478837,-0.05848736157904972,10.65
0.0,nan,0.0,nan,nan,nan,0.4928127046304569,-0.1292874130181547,-0.04814969309360686,10.7
0.0,nan,0.0,nan,nan,nan,0.4964515906525644,-0.0575641531470304,-0.014302868292633261,10.75
1.0,127.63198283576894,0.0,nan,nan,nan,0.40398353442473856,-0.09636417616186271,-0.12019638460532087,10.8
0.0,nan,0.0,nan,nan,nan,0.45899577488801707,-0.11837398005180297,-0.09007340590184386,10.85
0.0,nan,0.0,nan,nan,nan,0.39290892593837934,-0.1066326702564338,-0.12150902971494994,10.9
0.0,nan,0.0,nan,nan,nan,0.33614845715867003,-0.09468329672255571,-0.10795677542104265,10.95
1.0,127.05816953185612,1.0,219.82403427398876,32.5748509642231,127.959668284742,0.49869348523553,-0.1359315267232963,-0.08014541958742764,11.0
0.0,nan,0.0,nan,nan,nan,0.3500695221351422,-0.09168560839572373,-0.14807283722195075,11.05
0.0,nan,0.0,nan,nan,nan,0.4943629831216131,-0.14893210953578456,-0.06834402113447305,11.1
0.0,nan,0.0,nan,nan,nan,0.42658887311698535,-0.15804065482278784,-0.058608055049612945,11.15
1.0,128.27788906717865,0.0,nan,nan,nan,0.41565791748600855,-0.1380138350278635,-0.09518339346391078,11.2
0.0,nan,0.0,nan,nan,nan,0.44893477858601144,-0.16824623825918317,-0.09884102172302847,11.25
0.0,nan,0.0,nan,nan,nan,0.4830903924143398,-0.18049118340966452,-0.0893096454205346,11.3
0.0,nan,0.0,nan,nan,nan,0.36210151681255986,-0.1635238193158323,-0.13766121109265494,11.35
1.0,129.3837727726425,0.0,nan,nan,nan,0.39821561889524676,-0.1885983422639984,-0.03317185776945504,11.4
0.0,nan,0.0,nan,nan,nan,0.39416791742590057,-0.13522283581554093,-0.08890507668653942,11.45
0.0,nan,0.0,nan,nan,nan,0.33134560989621165,-0.15003556129302537,-0.13525885970951035,11.5
0.0,nan,0.0,nan,nan,nan,0.3717488379408375,-0.12352068113527735,-0.13088929435082955,11.55
1.0,128.79207987158935,0.0,nan,nan,nan,0.4003366912583168,-0.08500733129379066,-0.07741043609164489,11.6
0.0,nan,0.0,nan,nan,nan,0.4760489373488044,-0.2046041536674545,-0.06103707035753765,11.65
0.0,nan,0.0,nan,nan,nan,0.4933834751795171,-0.11862493674445636,-0.18937767623350854,11.7
0.0,nan,0.0,nan,nan,nan,0.3879038974012081,-0.11651038786253176,-0.09269273775242512,11.75
1.0,128.5232580050749,0.0,nan,nan,nan,0.40307721304405125,-0.22890593043476504,-0.12188511692667289,11.8
0.0,nan,0.0,nan,nan,nan,0.3568783558273575,-0.12030032212569601,-0.09312502138883112,11.85
0.0,nan,0.0,nan,nan,nan,0.3159778824227391,-0.17344503680839893,-0.08856609987117725,11.9
0.0,nan,0.0,nan,nan,nan,0.4156602924466697,-0.2278625849502315,-0.057355791907557296,11.95
1.0,127.86137588262739,1.0,242.1521029170716,33.03090232226461,125.72370412752129,0.3002683365912035,-0.2618749775044625,-0.18069734399991713,12.0
0.0,nan,0.0,nan,nan,nan,0.21067161922464275,-0.20049968147622707,-0.12316722142366325,12.05
0.0,nan,0.0,nan,nan,nan,0.3328657831878387,-0.21006955256076704,-0.08511414994170355,12.1
0.0,nan,0.0,nan,nan,nan,0.3462226465778968,-0.19458250869364715,-0.12769071721259595,12.15
1.0,127.6543699479548,0.0,nan,nan,nan,0.30811719420934547,-0.20872930530021494,-0.18922135175719523,12.2
0.0,nan,0.0,nan,nan,nan,0.29897227536864684,-0.1747217105485612,-0.11552621383027631,12.25
0.0,nan,0.0,nan,nan,nan,0.36236061404669356,-0.18622814938666085,-0.21363770095899404,12.3
0.0,nan,0.0,nan,nan,nan,0.27760190428810333,-0.25615074903359863,-0.27507262180779524,12.35
1.0,128.12615955123508,0.0,nan,nan,nan,0.36596150192330307,-0.18942235237144192,-0.14813239141862103,12.4
0.0,nan,0.0,nan,nan,nan,0.3403900553906172,-0.19579728098641472,-0.1108144612919264,12.45
0.0,nan,0.0,nan,nan,nan,0.2778167631628638,-0.1983024705059444,-0.11173783098835097,12.5
0.0,nan,0.0,nan,nan,nan,0.2726511171181715,-0.18022529427562442,-0.1932824386762838,12.55
1.0,128.17954038478862,0.0,nan,nan,nan,0.3664998507132699,-0.14764399321239652,-0.15773547656287804,12.6
0.0,nan,0.0,nan,nan,nan,0.2978247164821191,-0.1967816673133073,-0.1673551187791284,12.65
0.0,nan,0.0,nan,nan,nan,0.2665899967060773,-0.23747860910377425,-0.08887094768006766,12.7
0.0,nan,0.0,nan,nan,nan,0.32384060113598756,-0.20561359865380308,-0.14198687361839393,12.75
1.0,128.76964048922113,0.0,nan,nan,nan,0.3433485232537394,-0.20455943401811094,-0.17959702202670327,12.8
0.0,nan,0.0,nan,nan,nan,0.27471150992942506,-0.20682627341507598,-0.17176985836763706,12.85
0.0,nan,0.0,nan,nan,nan,0.24792668162922268,-0.2568016591551589,-0.2691259531061311,12.9
0.0,nan,0.0,nan,nan,nan,0.3138037109587502,-0.22251502173836457,-0.21681450274683683,12.95
1.0,128.9949053394022,1.0,268.27302612077284,40.87671481309039,129.84072915322463,0.2825389856029905,-0.26700722725074344,-0.1445919504437304,13.0
0.0,nan,0.0,nan,nan,nan,0.22131984750902906,-0.26750828333527604,-0.2346688060276119,13.05
0.0,nan,0.0,nan,nan,nan,0.2402954209304338,-0.16624266305233432,-0.060950192052050114,13.1
0.0,nan,0.0,nan,nan,nan,0.2884582535307708,-0.29138256681111663,-0.159226356363769,13.15
1.0,129.92435559388784,0.0,nan,nan,nan,0.21845972381979337,-0.2647949604605883,-0.1344045837297992,13.2
0.0,nan,0.0,nan,nan,nan,0.24604326728184145,-0.28851727230950447,-0.19062269022605013,13.25
0.0,nan,0.0,nan,nan,nan,0.2343602308309482,-0.2709786956836121,-0.2153885698684732,13.3
0.0,nan,0.0,nan,nan,nan,0.18172815138269838,-0.24038695609001412,-0.15341843300129465,13.35
1.0,129.6350582620663,0.0,nan,nan,nan,0.21601160290357507,-0.22401049544857216,-0.2141847459348802,13.4
0.0,nan,0.0,nan,nan,nan,0.20115157698822583,-0.2745550650852563,-0.22378742444998875,13.45
0.0,nan,0.0,nan,nan,nan,0.22847274313822477,-0.20999628022139635,-0.15677086605656965,13.5
0.0,nan,0.0,nan,nan,nan,0.2805196383369464,-0.2547731000397539,-0.19547790853733024,13.55
1.0,129.67355183167547,0.0,nan,nan,nan,0.19392718267665643,-0.28132514768418354,-0.11762870282321658,13.6
0.0,nan,0.0,nan,nan,nan,0.19000376186872134,-0.28560287997986183,-0.2539325256814981,13.65
0.0,nan,0.0,nan,nan,nan,0.24306035816699945,-0.2628399197008836,-0.23075906634639884,13.7
0.0,nan,0.0,nan,nan,nan,0.1371832535789859,-0.13632814646439265,-0.16807181857818856,13.75
1.0,129.67523811521514,0.0,nan,nan,nan,0.2064549659259709,-0.24063297123228064,-0.20079985401726042,13.8
0.0,nan,0.0,nan,nan,nan,0.21799921029087177,-0.3970608691637677,-0.21558899482456628,13.85
0.0,nan,0.0,nan,nan,nan,0.16005598835434726,-0.25897473352070965,-0.17164546196602692,13.9
0.0,nan,0.0,nan,nan,nan,0.24167735339845758,-0.3680601844002587,-0.13074989551627983,13.95
1.0,129.73806219926848,1.0,289.49819338663474,41.12596892514443,128.56627088476418,0.07922324123843584,-0.19923244403753881,-0.24870091960581858,14.0
0.0,nan,0.0,nan,nan,nan,0.11933965175870251,-0.2746285188216592,-0.24103903349173494,14.05
0.0,nan,0.0,nan,nan,nan,0.23311123106213255,-0.3167207933612405,-0.28042557277023766,14.1
0.0,nan,0.0,nan,nan,nan,0.14733488590071464,-0.1840785239257277,-0.1289686224558487,14.15
1.0,130.0210153878941,0.0,nan,nan,nan,0.20581274496652274,-0.2941870354932955,-0.18376051492465875,14.2
0.0,nan,0.0,nan,nan,nan,0.0976418782070608,-0.35809108007650126,-0.2711659789688431,14.25
0.0,nan,0.0,nan,nan,nan,0.14669132285047662,-0.3260996229559186,-0.13248681899303288,14.3
0.0,nan,0.0,nan,nan,nan,0.17816603564567968,-0.2927095293809906,-0.2986366263443193,14.35
1.0,132.03894395721363,0.0,nan,nan,nan,0.08974091972661682,-0.28331705089671255,-0.2521793399142116,14.4
0.0,nan,0.0,nan,nan,nan,0.14167139908553428,-0.3144459568142643,-0.24172468841332156,14.45
0.0,nan,0.0,nan,nan,nan,0.10736695847551836,-0.22653139037929176,-0.2026929049389771,14.5
0.0,nan,0.0,nan,nan,nan,0.15894090754208992,-0.33460309329273863,-0.1974800984611878,14.55
1.0,129.54554283040923,0.0,nan,nan,nan,0.044468938730524286,-0.3214149058846399,-0.26419290633847825,14.6
0.0,nan,0.0,nan,nan,nan,0.12283655929887957,-0.25627003059913867,-0.26331937946059175,14.65
0.0,nan,0.0,nan,nan,nan,0.12622990832525605,-0.29010711131191363,-0.23468884630103692,14.7
0.0,nan,0.0,nan,nan,nan,0.057485327363958935,-0.31915789711756193,-0.20002028262468385,14.75
1.0,129.4985085435281,0.0,nan,nan,nan,0.053160706065402324,-0.32139192546895384,-0.2071793028950101,14.8
0.0,nan,0.0,nan,nan,nan,0.1399200007855089,-0.27084611487472343,-0.3146521908645301,14.85
0.0,nan,0.0,nan,nan,nan,0.11340190742849371,-0.33479866732003843,-0.1360907978920832,14.9
0.0,nan,0.0,nan,nan,nan,-2.3417718172588642e-05,-0.3022819955635206,-0.2511839763457678,14.95
1.0,129.7963493205315,1.0,312.93929047894784,43.030042631820905,131.51776811606018,0.08232941797039137,-0.3580167975105878,-0.22764124567598762,15.0
0.0,nan,0.0,nan,nan,nan,0.07151706841096582,-0.3071306815814026,-0.26431366501511194,15.05
0.0,nan,0.0,nan,nan,nan,0.00777229420444564,-0.3409087516760127,-0.23661274812389146,15.1
0.0,nan,0.0,nan,nan,nan,0.019810571940485005,-0.35730831891309517,-0.21770790140938656,15.15
