ax,ay,az,px,py,pz,time_s,vx,vy,vz
0.48779675328621597,0.2565677387377181,0.15573874639212312,81.67608182410379,9.83640254052181,121.28189374417393,4.4,19.400334804336406,2.90268565163548,0.5317894641700843
0.49051482889481807,0.25453497694094523,0.1563517174457946,82.64670831026221,9.981857532777006,121.30867789081542,4.45,19.42472464200072,2.915514038572366,0.5395764014896904
0.4931869832185074,0.2524838251028122,0.1569175159437949,83.61855768589837,10.1279514034268,121.33585215053671,4.5,19.44925038344546,2.9282407874194134,0.5473939873619802
0.4958128852914702,0.2504144314181469,0.15743600595575644,84.59163668879965,10.27467904757915,121.36341799679974,4.55,19.473909732606383,2.940864978674554,0.55523986315917
0.49839220966046627,0.248326945399743,0.1579070629169477,85.56595194153658,10.42203531455215,121.39137678496513,4.6,19.498700376870957,2.9533857002454615,0.5631116634569577
0.5009246364242567,0.24622151786755725,0.15833057365819955,86.54150995064221,10.570015008246175,121.41972975196663,4.65,19.52361998735398,2.9658020475154485,0.5710070166028052
0.5034098512723602,0.24409830093781296,0.15870643643309348,87.51831710580544,10.718612887519283,121.44847801601385,4.7,19.548666219175196,2.9781131234088263,0.5789235452857151
0.5058475455231338,0.24195744801200966,0.15903456094240567,88.49637967907829,10.867823666565897,121.47762257632368,4.75,19.573836711738814,2.990318038455717,0.5868588671073698
0.5082374161611733,0.23979911376584,0.15931486835580108,89.47570382409714,11.017642015298698,121.50716431288024,4.8,19.59912908901497,3.0024159108563175,0.5948105951544901
0.5105791658740271,0.2376234541380144,0.1595472913307719,90.45629557531808,11.16806255973372,121.53710398622341,4.85,19.62454095982303,3.0144058665446094,0.6027763385722802
0.5128725030882216,0.23543062631899445,0.1597317740288163,91.43816084726657,11.319079882378624,121.56744223726619,4.9,19.65006991811673,3.02628703925151,0.6107537031388188
0.5151171420045938,0.23322078873963628,0.15986827212885346,92.42130543380127,11.470688522624098,121.59817958714068,4.95,19.675713543271144,3.03805857056746,0.6187402918402597
0.5173128026329232,0.23099410105974372,0.1599567528378714,93.40573500739232,11.622882977138394,121.62931643707284,5.0,19.701469400371373,3.0497196100044417,0.6267337054467024
0.519459210825864,0.228750724156533,0.15999719489880534,94.39145511841417,11.77565770026494,121.66085306828623,5.05,19.727335040503018,3.061269315057429,0.6347315430885959
0.521556098312168,0.22649082011300944,0.15998958859564472,95.37847119445286,11.929007104423007,121.69278964193428,5.1,19.75330800104431,3.0727068512652553,0.6427314028335361
0.5236032027292002,0.22421455220625713,0.15993393575576723,96.36678853962798,12.082925560511411,121.7251261990617,5.15,19.77938580595992,3.084031392270906,0.6507308822633183
0.5256002676547376,0.22192208489564225,0.15983024974950003,97.35641233392938,12.237407398315215,121.75786266059457,5.2,19.805565966096378,3.095242119881219,0.6587275790511067
0.5275470426380499,0.21961358381093068,0.1596785554869073,98.34734763256877,12.392446906915396,121.79099882735932,5.25,19.831845979479116,3.106338224126001,0.6667190915385817
0.5294432832302602,0.2172892157403216,0.15947888941180607,99.33959936534602,12.54803833510146,121.8245343801306,5.3,19.85822333161102,3.1173189033165474,0.674703019312927
0.5312887510139774,0.21494914861839698,0.15923129949301046,100.33317233603061,12.704175891786962,121.858468879708,5.35,19.884695495772533,3.1281833641035632,0.6826769637835173
0.5330832136322013,0.2125935515139884,0.1589358452128076,101.32807122175801,12.860853746427912,121.89280176702154,5.4,19.911259933323233,3.138930821534483,0.6906385287581678
0.5348264448164932,0.2102225946179621,0.1585925975526671,102.32430057244122,13.018066029444029,121.92753236326597,5.45,19.937914094004842,3.149560499110182,0.6985853210188082
