accepted,nis,residual_norm,source,time_s
1.0,1.349463494060008e-10,1.4756198268628395e-05,baro,39.2
1.0,0.3161190796891543,0.714463192050701,baro,39.4
1.0,0.36280318285179525,0.765649764723932,baro,39.6
1.0,0.3734775917887464,0.7770482957117082,baro,39.8
1.0,1.4713307723038864,3.690918514496549,gps_xyz,40.0
1.0,0.0016803047308828142,0.05207775393137126,baro,40.0
1.0,0.14944836332361677,0.4912939749757044,baro,40.2
1.0,0.23950872289264974,0.6221244899156488,baro,40.4
1.0,0.0026449142616362257,0.06539244623508012,baro,40.6
1.0,0.10473183326867078,0.4115778266860275,baro,40.8
1.0,1.7777775457007783,4.4032108650249695,gps_xyz,41.0
1.0,0.027845960510101988,0.2120350690905468,baro,41.0
1.0,0.06580877643055397,0.3260505924557151,baro,41.2
1.0,0.013730452454627685,0.14896649672891726,baro,41.4
1.0,1.3112648755493157,1.4560692044263988,baro,41.6
1.0,0.14937309743789515,0.49153235747937174,baro,41.8
1.0,0.5891250217076331,2.4001401268952294,gps_xyz,42.0
1.0,0.5166963297338178,0.9133528166448741,baro,42.0
1.0,0.022810729962629308,0.19195524444354817,baro,42.2
1.0,0.12475586837651069,0.44901288189686284,baro,42.4
1.0,0.06315894128887238,0.3195455104963827,baro,42.6
1.0,0.044556192082536014,0.26843931008410493,baro,42.8
0.0,309.45349543822095,59.10189258852186,gps_xyz,43.0
1.0,1.1016415505162815,1.3349947568881504,baro,43.0
1.0,0.049793462115424514,0.2838600081832823,baro,43.2
1.0,0.26461197934498626,0.6544455694647269,baro,43.4
1.0,0.055092615885297694,0.2986476196677046,baro,43.6
1.0,0.0784568388439028,0.35642234560336306,baro,43.8
1.0,0.44907800976959,2.3202831056697364,gps_xyz,44.0
1.0,0.010468081169399806,0.13005998730135104,baro,44.0
1.0,0.5460257281747343,0.939496613614395,baro,44.2
1.0,0.1277591288546208,0.45452244493390026,baro,44.4
1.0,1.6572432569002238,1.6372529185097306,baro,44.6
1.0,0.017262004481452518,0.1671185068777561,baro,44.8
1.0,0.2453791090557153,1.7482839990613106,gps_xyz,45.0
1.0,1.3311310515512627,1.466134689258837,baro,45.0
1.0,0.2158501778750853,0.5905196344827317,baro,45.2
1.0,0.0010395973434343007,0.040989884380579156,baro,45.4
1.0,0.06677997697425188,0.3285827707704527,baro,45.6
1.0,0.028040031640790324,0.21295133406276534,baro,45.8
1.0,0.7115009747061055,2.9372971779278143,gps_xyz,46.0
1.0,0.007630572174640665,0.11098620088395705,baro,46.0
1.0,0.4728634588393318,0.8739030754700678,baro,46.2
1.0,0.011623583997534923,0.13704420448179633,baro,46.4
1.0,0.2467578747112065,0.6315561711024742,baro,46.6
1.0,0.1723205003950025,0.5278636155783687,baro,46.8
1.0,0.12360898643077015,1.1082768767253897,gps_xyz,47.0
1.0,0.17013512973861564,0.5240311628022312,baro,47.0
1.0,0.07323239461500508,0.3438919116405543,baro,47.2
1.0,0.3462990515264826,0.7479899791166957,baro,47.4
1.0,0.29968466969204105,0.6959724753836696,baro,47.6
1.0,0.10425182061396579,0.4105647171581239,baro,47.8
1.0,0.9953634702736012,3.3584054464631663,gps_xyz,48.0
1.0,0.06871959524320523,0.33303509565413947,baro,48.0
1.0,0.8412948093820586,1.1655639103967985,baro,48.2
1.0,0.012104925341826306,0.13984420160740285,baro,48.4
1.0,0.36157626774102003,0.764459187850008,baro,48.6
1.0,0.42986562323741584,0.8336843621947168,baro,48.8
1.0,1.20849312662303,3.6411395479853845,gps_xyz,49.0
1.0,0.34396797963234194,0.7450836491345711,baro,49.0
1.0,1.9250056455359714,1.7630910473042576,baro,49.2
1.0,0.3212199749377871,0.7203800557810638,baro,49.4
1.0,0.0002103028778709873,0.018436312758467466,baro,49.6
1.0,0.255856407719915,0.6431770791936344,baro,49.8
1.0,1.4070827932213779,3.707052570949998,gps_xyz,50.0
1.0,0.018318708535134214,0.17194541006817587,baro,50.0
1.0,0.018088609884226465,0.1709063927405765,baro,50.2
1.0,0.1884737965078424,0.5518012416560794,baro,50.4
1.0,0.11771759045591207,0.43618295884709823,baro,50.6
1.0,0.3142359021581434,0.7127818520426246,baro,50.8
1.0,0.5257065833157362,2.3635124054904533,gps_xyz,51.0
1.0,0.09717357413598492,0.3960166856290357,baro,51.0
1.0,0.04817327112552058,0.2789040232608926,baro,51.2
1.0,0.005432030317418012,0.09367723368359293,baro,51.4
1.0,0.01894829291849341,0.17499621017380207,baro,51.6
1.0,0.5323504590357615,0.9277329199592543,baro,51.8
1.0,0.04801092795558452,0.7405927882689246,gps_xyz,52.0
1.0,0.0070666727167300976,0.1067928891726666,baro,52.0
1.0,0.28352523349444164,0.6766169671683997,baro,52.2
1.0,0.30717601323564303,0.7044364593199361,baro,52.4
1.0,0.014705417078654852,0.1541620258041263,baro,52.6
1.0,0.2532072151557933,0.6398192181660249,baro,52.8
1.0,1.6099960764469765,4.059650817782097,gps_xyz,53.0
1.0,0.30869234654289707,0.7058184866522339,baro,53.0
1.0,0.0011786356109463425,0.04362465777462887,baro,53.2
1.0,0.4733000820353559,0.8744031133611259,baro,53.4
1.0,0.00639065045530184,0.10162639513066551,baro,53.6
1.0,0.00031186911745714757,0.02245436223766717,baro,53.8
1.0,0.25133695032276293,1.6940050773284634,gps_xyz,54.0
1.0,0.025948205237122192,0.2046347025392805,baro,54.0
1.0,0.10568943065136711,0.41309848557173723,baro,54.2
1.0,0.008237228923271542,0.11535318852916987,baro,54.4
1.0,0.31556338584351074,0.7141229578067936,baro,54.6
1.0,0.14634731248284996,0.4864102294461361,baro,54.8
1.0,1.0696517264611094,3.348849835324695,gps_xyz,55.0
1.0,0.23373268982142542,0.6141597848757243,baro,55.0
1.0,0.5015937034031732,0.8999325427198102,baro,55.2
1.0,0.4602116600349417,0.8622119091546381,baro,55.4
1.0,0.19787747140185785,0.5654889500339948,baro,55.6
1.0,0.04565718062933729,0.271682216103855,baro,55.8
1.0,1.0599787381834378,3.4557922004986374,gps_xyz,56.0
1.0,1.6691794356316332,1.6412310326205244,baro,56.0
1.0,0.0007737609131608826,0.035345484646299496,baro,56.2
1.0,0.1172884448622292,0.4352707883544724,baro,56.4
1.0,0.008522558960673986,0.11735665628843606,baro,56.6
1.0,0.016648447224049026,0.1640553433831684,baro,56.8
1.0,0.42557297392522975,2.12879674507686,gps_xyz,57.0
1.0,0.23701673629824838,0.6184502183693894,baro,57.0
1.0,0.5639765071733894,0.9542411532256239,baro,57.2
1.0,0.047608351006612114,0.2773132512690779,baro,57.4
1.0,1.2639533300872354,1.4291751022858534,baro,57.6
1.0,0.37744073404045475,0.7811333101897446,baro,57.8
1.0,1.6900816634925144,4.411805452424246,gps_xyz,58.0
1.0,0.027326540198235386,0.2099930786572628,baro,58.0
1.0,0.05643441808221856,0.3018541270077293,baro,58.2
1.0,0.10958720801359988,0.42073290952856723,baro,58.4
1.0,0.7732623988100745,1.117843257872309,baro,58.6
1.0,0.3199666003955192,0.7192016660534222,baro,58.8
1.0,0.43658841743045873,2.093995872462132,gps_xyz,59.0
1.0,7.121022059743798e-06,0.0033898582590268234,baro,59.0
1.0,1.0414157545851679,1.2966862698078643,baro,59.2
1.0,0.0003571581258740994,0.024018982209810247,baro,59.4
1.0,0.260112190238911,0.6483292751157421,baro,59.6
1.0,0.03887756469164426,0.2506950369441796,baro,59.8
1.0,0.5170675149488889,2.4720257585986665,gps_xyz,60.0
1.0,0.8815050705367313,1.1926712264066879,baro,60.0
